0th HEFT energy cost,0th HEFT run time cost,time_one_episode,time_step,0th greedy run time cost,0th greedy qoe,0th HEFT qoe,mean reward,value_loss,time_elapsed,0th greedy energy cost,policy_entropy,clipfrac,approxkl,0th energy cost ,policy_loss,0th qoe ,0th run time cost 
6460.546929762217,905.3067227169673,32.144970178604126,16,974.3216334114073,0.06877094634047416,0.1359243206819668,0.06629396381482365,0.004842021502554417,470.42543625831604,6557.176741203868,0.1780458390712738,0.040556661784648895,0.0037407807540148497,6519.200416311036,-0.0007160587701946497,0.07191560679772024,969.658893482844
6460.546929762217,905.3067227169673,31.527183532714844,17,990.6809384733835,0.05504307392899157,0.1359243206819668,0.07052049399012894,0.005279891658574343,502.07249093055725,6617.322657286937,0.17140820622444153,0.04416666179895401,0.004621650092303753,6543.280348089549,0.0008941632695496082,0.07028847053631623,971.8795978673301
6460.546929762217,905.3067227169673,31.26729989051819,18,981.3503995122909,0.06335535379499718,0.1359243206819668,0.06365168838745049,0.006267026998102665,533.5014221668243,6598.45606784617,0.1668592393398285,0.05912332609295845,0.006394290830940008,6556.008751962077,0.0016812265384942293,0.06510228030759461,976.5238332926433
6460.546929762217,905.3067227169673,31.620617389678955,19,965.3545807781219,0.07618576749832447,0.1359243206819668,0.06793496755064617,0.005342833697795868,565.2533507347107,6559.170517339019,0.18235114216804504,0.06089667230844498,0.008302398025989532,6522.065272283936,5.228473310125992e-05,0.07514752018209689,968.1144082129796
6460.546929762217,905.3067227169673,31.075101852416992,20,962.9483234608967,0.0784390923446224,0.1359243206819668,0.07617345133100537,0.005244810599833727,596.439138174057,6552.390413448131,0.16164153814315796,0.033656664192676544,0.003806397318840027,6507.660283029785,-0.0006812434876337647,0.07920819422324926,961.9996781024932
6460.546929762217,905.3067227169673,31.68923592567444,21,963.0850189091365,0.07925204891676536,0.1359243206819668,0.07890965339873644,0.0057299574837088585,628.2353219985962,6540.712740880686,0.15708261728286743,0.035220008343458176,0.004909370560199022,6517.1446235613,0.0006462427554652095,0.08511127772597961,956.3271122824351
6460.546929762217,905.3067227169673,31.543211698532104,22,961.0256120449702,0.08056260607473781,0.1359243206819668,0.08032459993314951,0.008256306871771812,659.884495973587,6498.95708751231,0.15611396729946136,0.05732332542538643,0.006836517248302698,6466.825374044088,0.0035080432426184416,0.07990795839149892,963.8920706154505
6460.546929762217,905.3067227169673,31.99004101753235,23,959.0052282600404,0.08220698977114918,0.1359243206819668,0.08272030788659718,0.005016868468374014,691.9941327571869,6504.899795392253,0.1593799740076065,0.042053334414958954,0.005209474358707666,6497.527425765838,0.00129422708414495,0.08221494528175674,960.9957074429194
6460.546929762217,905.3067227169673,32.79771041870117,24,960.3257043622335,0.08111755627746148,0.1359243206819668,0.08305866242587918,0.008881086483597755,724.9105544090271,6508.9041498590595,0.16091282665729523,0.07163000851869583,0.011022412218153477,6468.824089128215,0.005751326680183411,0.08259383744420809,957.8522524690628
6460.546929762217,905.3067227169673,33.60798525810242,25,957.8890119508106,0.08379836816953391,0.1359243206819668,0.08480555031384723,0.005983688402920961,758.6519112586975,6498.715116090699,0.1625681072473526,0.039836667478084564,0.005197688937187195,6473.353045572865,0.0006305318092927337,0.08589798823924327,955.6210442647935
6460.546929762217,905.3067227169673,33.1159553527832,26,959.8205605665842,0.08174131009785324,0.1359243206819668,0.08653915365009403,0.006321006454527378,791.8742809295654,6501.786293624422,0.15184172987937927,0.06208999827504158,0.009504537098109722,6489.870125588226,0.0047166175208985806,0.08930667742900723,951.1646261135737
6460.546929762217,905.3067227169673,33.23343753814697,27,955.3397074686686,0.08571332414570511,0.1359243206819668,0.085856520840737,0.0056619285605847836,825.2302207946777,6484.713523066865,0.16152311861515045,0.05299999564886093,0.007347509264945984,6459.955213489532,0.001137700630351901,0.08195591139721918,959.9152251125971
6460.546929762217,905.3067227169673,33.49203610420227,28,947.3185438804627,0.09090675538420045,0.1359243206819668,0.08661005590054988,0.006023897789418697,858.8469519615173,6466.3098628261305,0.16626814007759094,0.04449332877993584,0.005322587210685015,6435.374881058656,-0.0010770808439701796,0.07967425924431241,961.913067278862
6460.546929762217,905.3067227169673,33.49584889411926,29,942.2521911646525,0.09671201507732817,0.1359243206819668,0.08784023186750622,0.005886049475520849,892.4467675685883,6483.256974696453,0.16080698370933533,0.05350000411272049,0.0073467036709189415,6486.444644563242,0.0019440650939941406,0.08469236179545402,956.9859771820705
6460.546929762217,905.3067227169673,33.588305711746216,30,935.7674400253295,0.1034627017397404,0.1359243206819668,0.08899369039238415,0.005805487744510174,926.1293182373047,6474.8774333943675,0.15513738989830017,0.05016666650772095,0.00633589830249548,6453.474755908051,0.0007009902037680149,0.08426050873707773,956.627840564092
6460.546929762217,905.3067227169673,34.086974143981934,31,948.5144159317017,0.09329074078037303,0.1359243206819668,0.09042263573533235,0.007281049154698849,960.3283371925354,6512.0241104379775,0.1506757140159607,0.048323340713977814,0.006151375826448202,6495.656874782257,0.0009065651101991534,0.09090288637862669,951.7610522063574
6460.546929762217,905.3067227169673,33.82015776634216,32,939.8428899962108,0.09926268273874397,0.1359243206819668,0.08968659923631092,0.006056014448404312,994.2785611152649,6461.675338974966,0.1458607167005539,0.06304334104061127,0.009562531486153603,6456.520773605702,0.002032832708209753,0.08455697048593494,957.2647931251527
6460.546929762217,905.3067227169673,33.54992389678955,33,942.2664636878966,0.09778035865411486,0.1359243206819668,0.09144858183203772,0.006604998372495174,1027.9515209197998,6471.199691370798,0.14205721020698547,0.0493599995970726,0.007608266081660986,6458.842629132892,0.0008669440867379308,0.08391482469756323,955.9548494008382
6460.546929762217,905.3067227169673,33.36251473426819,34,937.5310982414882,0.10340943317562112,0.1359243206819668,0.09228460187064667,0.00657190615311265,1061.4372663497925,6457.999464183298,0.14475025236606598,0.0734366625547409,0.016403403133153915,6437.373365621948,0.0025093157310038805,0.08821867938814396,956.0437583459218
6460.546929762217,905.3067227169673,33.20889759063721,35,938.1810675961176,0.10218773985971043,0.1359243206819668,0.09455035965677437,0.007768890354782343,1094.762516260147,6465.5983421704095,0.1660233736038208,0.06853333860635757,0.014330103993415833,6421.585525845287,0.0023081013932824135,0.07180682769687376,975.1585348199209
6460.546929762217,905.3067227169673,32.79025459289551,36,937.1811368999482,0.10177865794972721,0.1359243206819668,0.07201570084758548,0.0070726508274674416,1127.6838023662567,6455.069278115589,0.16357415914535522,0.0747566744685173,0.015666503459215164,6414.085424125215,0.0030510311480611563,0.07469635305994651,968.6322028487522
6460.546929762217,905.3067227169673,33.380101680755615,37,939.8764451033275,0.09973368699637751,0.1359243206819668,0.08250097218039261,0.006795037537813187,1161.1829936504364,6470.245249383951,0.1634490191936493,0.059746671468019485,0.008914995938539505,6429.423910834605,-0.0010206494480371475,0.08381342054819144,959.3635754690171
6460.546929762217,905.3067227169673,33.231016397476196,38,937.4142685050964,0.10200076317348163,0.1359243206819668,0.08705249255272161,0.0058540524914860725,1194.5464735031128,6457.533626467285,0.15519674122333527,0.056673336774110794,0.008283591829240322,6444.138621982117,0.0009396023233421147,0.09358666768807578,947.5253923950196
6460.546929762217,905.3067227169673,33.22411036491394,39,934.7579650058746,0.10565948763288882,0.1359243206819668,0.09449916014402691,0.005497980862855911,1227.883098602295,6448.324140136159,0.14621718227863312,0.052526671439409256,0.007219218648970127,6446.68876641988,-0.000555638805963099,0.09851356933580194,941.6112530765535
6460.546929762217,905.3067227169673,33.37277030944824,40,940.7983070952098,0.09868194399024857,0.1359243206819668,0.09683071404744191,0.006942265667021275,1261.3753290176392,6474.153888787994,0.14340046048164368,0.06304999440908432,0.01018521934747696,6453.585999354908,0.0022786897607147694,0.08958792573707967,950.5478816560109
6460.546929762217,905.3067227169673,33.11576819419861,41,937.687897685051,0.10266621160469289,0.1359243206819668,0.09764708032921533,0.006327088922262192,1294.5991430282593,6490.965732073924,0.13354668021202087,0.060776662081480026,0.01031533908098936,6485.564786340077,0.0020041046664118767,0.08902970221344945,954.3542858651479
6460.546929762217,905.3067227169673,32.869038105010986,42,940.2928403288523,0.1011442280888582,0.1359243206819668,0.09690757471146183,0.005896474234759808,1327.5813703536987,6479.7148920756035,0.14815708994865417,0.07143665850162506,0.014694015495479107,6454.425434762574,0.0012935374397784472,0.09291398098154023,947.5902651783626
6460.546929762217,905.3067227169673,33.37981843948364,43,938.4969352178573,0.10290705545638765,0.1359243206819668,0.09331752233288758,0.006821226328611374,1361.1260221004486,6479.940639949189,0.14220483601093292,0.0543999969959259,0.008020792156457901,6464.640953783671,-0.000656014890410006,0.09065164905591658,950.0277274719873
6460.546929762217,905.3067227169673,32.73050045967102,44,937.0982423845926,0.10403915892072219,0.1359243206819668,0.09537268412059152,0.010654296725988388,1393.9833517074585,6465.94155498291,0.13962677121162415,0.055936671793460846,0.007719998247921467,6442.757539995269,0.0003945425560232252,0.08916258811213212,955.1665608987809
6460.546929762217,905.3067227169673,32.51859903335571,45,936.3294818607965,0.10446534981449428,0.1359243206819668,0.10000721758114926,0.005951405502855778,1426.6136124134064,6455.440276813508,0.137153759598732,0.05190332978963852,0.00799211673438549,6432.12927699112,-0.0006861558649688959,0.10350526468666597,936.9302945947647
6460.546929762217,905.3067227169673,32.57934522628784,46,936.7801946344374,0.10434134742418878,0.1359243206819668,0.10290692615386415,0.006744855549186468,1459.3024892807007,6458.335794662728,0.1307908445596695,0.0523233488202095,0.008292668499052525,6440.000303605703,-0.0011409647995606065,0.1025715973512895,938.1197247543336
6460.546929762217,905.3067227169673,33.06588816642761,47,937.8017380857468,0.10303761797794259,0.1359243206819668,0.10502829133857886,0.0055730161257088184,1492.4727227687836,6476.790687761689,0.1284998208284378,0.06836999952793121,0.014538006857037544,6461.906387481232,0.002576797269284725,0.09352230840633605,950.212478377978
6460.546929762217,905.3067227169673,32.8234760761261,48,943.8871821937562,0.09700805676840477,0.1359243206819668,0.10444603267188822,0.006186294835060835,1525.4107007980347,6495.469920920409,0.12479911744594574,0.061266668140888214,0.010834841057658195,6481.095993091227,0.000814046710729599,0.09071053880099436,950.4072032289504
6460.546929762217,905.3067227169673,33.13476777076721,49,932.1556168610255,0.10700516387521669,0.1359243206819668,0.10182767535406494,0.006471129599958658,1558.6223950386047,6456.336647772368,0.12355168908834457,0.07269667088985443,0.017037034034729004,6459.010871363118,0.003619811963289976,0.09665098354236883,944.7471925614674
6460.546929762217,905.3067227169673,31.55818247795105,50,950.2939580322901,0.0931366222448997,0.1359243206819668,0.10383919148563063,0.005264896433800459,1590.2908458709717,6429.383208371328,0.1292058527469635,0.07579665631055832,0.019384674727916718,6418.7418788033565,0.005833373870700598,0.08669845465676308,956.9861590038936
6460.546929762217,905.3067227169673,31.625015258789062,51,928.2664848457972,0.11099582384705992,0.1359243206819668,0.08720029240203786,0.008627567440271378,1622.0342988967896,6440.037717243855,0.1316174566745758,0.08293665945529938,0.020170625299215317,6431.101495834605,0.006405943538993597,0.10450170538919325,936.1689226223627
6460.546929762217,905.3067227169673,31.763655185699463,52,923.4309054549536,0.11629161516684025,0.1359243206819668,0.09981914165457231,0.007148443255573511,1653.9299404621124,6439.324207888895,0.1246226578950882,0.06331999599933624,0.011655354872345924,6411.552055336812,0.000325625209370628,0.09439153402763617,946.8100513111749
6460.546929762217,905.3067227169673,31.86263418197632,53,917.5158999048869,0.1203284226000115,0.1359243206819668,0.10143540208968853,0.006155512761324644,1685.9013845920563,6429.8652616222125,0.11908183246850967,0.05821334198117256,0.01166951097548008,6412.58868886912,-0.0004377680306788534,0.10342427917333166,937.5166529741288
6460.546929762217,905.3067227169673,32.40197682380676,54,917.8066039193473,0.1206877606419555,0.1359243206819668,0.1041520856518727,0.008568250574171543,1718.426105260849,6426.529539750212,0.11116169393062592,0.06808333098888397,0.016387391835451126,6428.220259016369,0.002479774411767721,0.11205622204712745,928.8817321535747
6460.546929762217,905.3067227169673,33.00637912750244,55,922.457735549291,0.11550502096306953,0.1359243206819668,0.11141455624352739,0.008094483986496925,1751.5384638309479,6425.337608026783,0.10668624937534332,0.06380666792392731,0.016115134581923485,6420.244321461283,0.0016386499628424644,0.11250009919225487,927.6999111283618
6460.546929762217,905.3067227169673,32.91512155532837,56,918.9364541292189,0.11803042462401821,0.1359243206819668,0.1115234124773207,0.006167595274746418,1784.6046974658966,6416.647314178617,0.11734376102685928,0.07705666869878769,0.023502951487898827,6412.146654874063,0.0058596329763531685,0.10016937569170217,939.1418758192062
6460.546929762217,905.3067227169673,32.718881607055664,57,915.7804646275839,0.12114298390443048,0.1359243206819668,0.10748591771214551,0.006431420333683491,1817.4497060775757,6412.858584301147,0.1107579693198204,0.07364334166049957,0.01720573566854,6414.18330313095,0.0029796711169183254,0.117393494934628,919.6353815813064
6460.546929762217,905.3067227169673,33.40129113197327,58,916.473361395518,0.12120244602949523,0.1359243206819668,0.11256257798649576,0.0048623415641486645,1850.9620032310486,6424.738497623799,0.10793737322092056,0.057223327457904816,0.011474858969449997,6417.715480358174,0.0004335738194640726,0.11115046250859796,929.4425839042664
6460.546929762217,905.3067227169673,32.85770654678345,59,918.9829855817159,0.11869221764866439,0.1359243206819668,0.1164864267409276,0.004756886512041092,1883.927479982376,6425.120004227701,0.10653574764728546,0.0661366730928421,0.0193683672696352,6415.600276275634,0.002864674897864461,0.11543940454986076,924.5436535304387
6460.546929762217,905.3067227169673,32.88673400878906,60,924.3564483057658,0.11621236262482196,0.1359243206819668,0.11474079452433816,0.004923008847981691,1916.9346811771393,6418.315546087341,0.10416724532842636,0.07071999460458755,0.019173841923475266,6404.364812456868,0.004544518887996674,0.11113207751284271,927.616273976326
6460.546929762217,905.3067227169673,33.26396679878235,61,919.2843260119756,0.11927297969696933,0.1359243206819668,0.11170617217932366,0.004792642779648304,1950.324196100235,6425.829538673145,0.10896402597427368,0.07935666292905807,0.024662699550390244,6408.858396019898,0.007855100557208061,0.1105431021463553,929.414760418892
6460.546929762217,905.3067227169673,33.85139083862305,62,912.7079052556355,0.12625827445846316,0.1359243206819668,0.11207416552557445,0.00487459497526288,1984.2823224067688,6416.6064131706735,0.10700289905071259,0.0652800053358078,0.02159186825156212,6401.661013860117,0.002513718791306019,0.11257033122272808,926.7281203530631
6460.546929762217,905.3067227169673,32.317763328552246,63,921.8086762463251,0.11781491129632196,0.1359243206819668,0.11259613647260235,0.005472918041050434,2016.7276723384857,6448.799555983175,0.10119888931512833,0.0647466629743576,0.02073080465197563,6451.826593340607,0.000799050903879106,0.1105489036375496,932.2876498362224
6460.546929762217,905.3067227169673,31.962883234024048,64,931.3468423458736,0.10993181464816104,0.1359243206819668,0.11265595638463606,0.006114007439464331,2048.78653049469,6452.784220678354,0.10360083729028702,0.0638333410024643,0.016924239695072174,6443.712270686034,2.198888614657335e-05,0.11205963698469765,929.5748129924137
6460.546929762217,905.3067227169673,32.32972693443298,65,921.1722569713593,0.11932720096998452,0.1359243206819668,0.11530409866207633,0.006632625125348568,2081.2102897167206,6443.675934115856,0.10028018057346344,0.0633133202791214,0.016966383904218674,6440.442537126007,0.002053723903372884,0.1080909846713804,933.7858965861003
6460.546929762217,905.3067227169673,33.19341158866882,66,919.8890983327229,0.12039102598729294,0.1359243206819668,0.11693086028457858,0.007517250720411539,2114.5172204971313,6435.3109260643005,0.10068150609731674,0.06380000710487366,0.019210491329431534,6411.732168423411,0.002122309058904648,0.10762240913578366,933.7665137392681
6460.546929762217,905.3067227169673,32.0785186290741,67,924.6624392083487,0.1176765929922876,0.1359243206819668,0.11846370310912943,0.007118626497685909,2146.6897161006927,6410.396532662201,0.10082244873046875,0.06121665984392166,0.020823132246732712,6408.944973126273,0.00242462451569736,0.10779264062529577,933.2566822160085
6460.546929762217,905.3067227169673,32.47948741912842,68,932.2170013052622,0.10813309355108724,0.1359243206819668,0.1163634253125273,0.006542763207107782,2179.2573890686035,6392.573337000479,0.10027854144573212,0.056369997560977936,0.014157767407596111,6376.834086773783,0.00037719393731094897,0.10508032148999241,937.4011926170986
6460.546929762217,905.3067227169673,32.446232318878174,69,919.0846141344706,0.12191584100317394,0.1359243206819668,0.10639427728349006,0.007389243692159653,2211.7876324653625,6385.006182196452,0.10259304940700531,0.06932000815868378,0.020928973332047462,6391.703941537731,0.0006948987720534205,0.11582789962010862,925.1301070181529
6460.546929762217,905.3067227169673,32.10075783729553,70,920.6383940855662,0.12018230201300771,0.1359243206819668,0.11559583649341074,0.006182595621794462,2243.991359949112,6391.755053279521,0.09711003303527832,0.06991999596357346,0.027685675770044327,6384.5192103154495,0.006265820469707251,0.1075459217772912,935.4342940460841
6460.546929762217,905.3067227169673,32.307098150253296,71,917.8873543691635,0.12278653637844678,0.1359243206819668,0.11518306224260173,0.005653990898281336,2276.39306974411,6397.472737099964,0.0944184958934784,0.06042666360735893,0.016393376514315605,6395.7424182197565,0.00098194251768291,0.11634457029719374,923.5834033273062
6460.546929762217,905.3067227169673,31.867411851882935,72,916.3935677404403,0.12388502309551963,0.1359243206819668,0.12112584619080828,0.004983812570571899,2308.345733165741,6397.891328928885,0.08883081376552582,0.058876655995845795,0.017900533974170685,6384.113870857646,0.005132167600095272,0.11036253411491082,931.3416510842642
6460.546929762217,905.3067227169673,31.54211139678955,73,923.1496058721542,0.11848401645165803,0.1359243206819668,0.11991537266095545,0.006018949672579765,2339.975627183914,6400.544408829397,0.08698190748691559,0.06816000491380692,0.02794121764600277,6393.1737214916475,0.005565681494772434,0.10620131167141895,934.3963149213791
6460.546929762217,905.3067227169673,31.530149936676025,74,917.6781449918748,0.12290198867081209,0.1359243206819668,0.11960084609532078,0.0070208110846579075,2371.6179749965668,6394.695070859324,0.09108716249465942,0.07467331737279892,0.03510386124253273,6386.233952979379,0.006286500953137875,0.11343448736484595,926.9232288557688
6460.546929762217,905.3067227169673,31.962253093719482,75,914.7267239224116,0.12549904596550113,0.1359243206819668,0.11613489571266086,0.00634833425283432,2403.7193834781647,6407.892847665202,0.09002694487571716,0.06921999901533127,0.025418322533369064,6412.525508714549,0.0033621967304497957,0.11287910357698781,928.9823069206873
6460.546929762217,905.3067227169673,32.130159854888916,76,949.4811359812418,0.09357292754443187,0.1359243206819668,0.11991201959277512,0.008793426677584648,2435.9728825092316,6425.993489666088,0.0957079604268074,0.10413333028554916,0.09174458682537079,6423.738998995005,0.035052262246608734,0.09541617188630813,948.5385749162037
6460.546929762217,905.3067227169673,32.69060778617859,77,936.6421929925283,0.10494841202389552,0.1359243206819668,0.09853961631261171,0.013970138505101204,2468.8093957901,6424.585033778991,0.0842307060956955,0.05363667011260986,0.0164495799690485,6404.5786499355045,0.0003937775327358395,0.10629056729729319,935.1040076605478
6460.546929762217,905.3067227169673,34.8178505897522,78,930.0260592006048,0.11164304155066987,0.1359243206819668,0.1055794868941502,0.005380968097597361,2503.742427587509,6409.723893210753,0.08870018273591995,0.04788666218519211,0.010410052724182606,6413.475982826132,-0.0016056206077337265,0.10616072163120586,935.9405614207586
6460.546929762217,905.3067227169673,35.92311239242554,79,930.7842167361579,0.11072582301081738,0.1359243206819668,0.10902196245805426,0.00475118774920702,2539.797253847122,6424.726960552827,0.09295105934143066,0.05874665826559067,0.025292295962572098,6404.494710909729,0.003165146801620722,0.10257287246867168,937.5521575457255
6460.546929762217,905.3067227169673,33.426663637161255,80,926.6598753910065,0.11444940298927961,0.1359243206819668,0.10817000867474294,0.005540142767131329,2573.352022409439,6416.516506050619,0.09668135643005371,0.06566333770751953,0.027032211422920227,6411.381174923146,0.005083044990897179,0.11235310756538272,929.257716058731
6460.546929762217,905.3067227169673,32.40217685699463,81,924.5963532094954,0.11530695832635947,0.1359243206819668,0.10562291488919845,0.005281923338770866,2605.880448818207,6413.724194673411,0.09626121819019318,0.060323335230350494,0.018664659932255745,6401.902674871064,-0.0011671239044517279,0.11072583716429095,929.5446592741012
6460.546929762217,905.3067227169673,32.880794525146484,82,925.3583394883474,0.11645086412026602,0.1359243206819668,0.11068658649530885,0.0046186973340809345,2638.877067089081,6414.41495560323,0.09902243316173553,0.06135667487978935,0.020252887159585953,6403.437188941242,-3.672733873827383e-05,0.10704718687407964,934.4662698249817
6460.546929762217,905.3067227169673,33.02789878845215,83,924.7903072814942,0.1160397389422463,0.1359243206819668,0.11367238945523277,0.005150699056684971,2672.0260660648346,6408.433487810771,0.09366855025291443,0.06758667528629303,0.03157676011323929,6395.242621133423,0.004079882986843586,0.11631240129257664,924.5826625032424
6460.546929762217,905.3067227169673,32.74218511581421,84,919.3882828251521,0.12058014818532595,0.1359243206819668,0.11613740262636513,0.0052526784129440784,2704.8769080638885,6408.76672281845,0.09668079018592834,0.06058333069086075,0.015993254259228706,6400.91435511144,0.005572902038693428,0.11562060248259375,924.9876976356506
6460.546929762217,905.3067227169673,32.797616481781006,85,922.0887489058176,0.11832824307702552,0.1359243206819668,0.11584488608524278,0.004759971518069506,2737.782461643219,6409.418101061298,0.090054452419281,0.04828667640686035,0.010044777765870094,6400.594229100494,-0.0020016462076455355,0.11224700640708506,929.1809671579997
6460.546929762217,905.3067227169673,33.44852685928345,86,914.0111555992762,0.12629591440049592,0.1359243206819668,0.1208051373815322,0.004662857856601477,2771.340352535248,6398.5235618839515,0.09238503128290176,0.052916668355464935,0.013423658907413483,6375.931347092285,-0.00048625897034071386,0.11670929602610192,923.9712008895873
6460.546929762217,905.3067227169673,33.58914566040039,87,910.779138730367,0.1289895678101925,0.1359243206819668,0.12190350321998317,0.004873010329902172,2805.0607063770294,6394.005085797882,0.09109009802341461,0.05940333753824234,0.017526773735880852,6379.735219616648,0.0015745650744065642,0.12206086737648121,916.8510733067195
6460.546929762217,905.3067227169673,34.175395011901855,88,914.0546235345205,0.12607623181679303,0.1359243206819668,0.12592494188660286,0.004606684669852257,2839.3264679908752,6374.582263244121,0.09299089759588242,0.061773329973220825,0.021867629140615463,6368.8706011193835,0.0018443309236317873,0.11334147821061316,924.951025405566
6460.546929762217,905.3067227169673,34.69559931755066,89,907.7988155317306,0.1307051354461172,0.1359243206819668,0.11351242550827187,0.00567384110763669,2874.120650291443,6377.3901544804385,0.09603763371706009,0.06362666189670563,0.018392931669950485,6366.902288671469,-0.0020319228060543537,0.11918570806970165,921.5326741937002
6460.546929762217,905.3067227169673,34.3673951625824,90,915.5086130688985,0.12462656906279669,0.1359243206819668,0.12402505506460768,0.00512282270938158,2908.57741689682,6370.870530402578,0.09537306427955627,0.06562666594982147,0.022462686523795128,6339.596252703603,0.0006008564960211515,0.11107155187680715,930.8278349002203
6460.546929762217,905.3067227169673,34.80635714530945,91,908.4593776988983,0.13170865784842622,0.1359243206819668,0.11751379859735703,0.005364059004932642,2943.5137894153595,6363.150209673411,0.09462538361549377,0.07033000141382217,0.02450023591518402,6360.079148126272,0.000492412771563977,0.12428369397502802,915.9807411336899
6460.546929762217,905.3067227169673,45.317840814590454,92,905.6521786565781,0.13404781214809824,0.1359243206819668,0.12169884368610508,0.004831355065107346,2988.945844888687,6359.135951165467,0.08996665477752686,0.06836666911840439,0.02685229480266571,6350.177910722758,0.000511082005687058,0.11905822316785544,922.2598961693445
