0th HEFT qoe,0th energy cost ,0th HEFT run time cost,0th HEFT energy cost,0th run time cost ,0th qoe 
0.1359243206819668,6434.236646982116,905.3067227169673,6460.546929762217,1206.1040848433177,-0.15563461207936244
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6699.61246701416,905.3067227169673,6460.546929762217,1081.9016059665678,-0.03543154880618095
0.1359243206819668,6542.977420520427,905.3067227169673,6460.546929762217,1149.8965907293955,-0.10485884677913278
0.1359243206819668,6568.878116767425,905.3067227169673,6460.546929762217,1138.3876427408854,-0.0959943336336153
0.1359243206819668,6671.504043115591,905.3067227169673,6460.546929762217,1094.9356155207954,-0.05059251262872502
0.1359243206819668,6706.593123498535,905.3067227169673,6460.546929762217,1074.4626604913076,-0.02729656945462616
0.1359243206819668,6737.233147769369,905.3067227169673,6460.546929762217,1053.3736806735992,0.00035627770098949627
0.1359243206819668,6722.827236441243,905.3067227169673,6460.546929762217,1062.8379394626618,-0.013195757526306213
0.1359243206819668,6741.249360347494,905.3067227169673,6460.546929762217,1052.9026904392242,0.0006549219537712967
0.1359243206819668,6741.894270659994,905.3067227169673,6460.546929762217,1053.3412060642243,0.00011360836712876971
0.1359243206819668,6737.445760529787,905.3067227169673,6460.546929762217,1051.2304355564117,0.002339909111115586
0.1359243206819668,6741.563514279785,905.3067227169673,6460.546929762217,1053.1163037204742,0.00038691942405160893
0.1359243206819668,6728.2998738707975,905.3067227169673,6460.546929762217,1049.1967755142848,0.004163924016712745
0.1359243206819668,6588.863444118855,905.3067227169673,6460.546929762217,1102.8995245637893,-0.057396870375932704
0.1359243206819668,6563.223943359324,905.3067227169673,6460.546929762217,1106.7518630282084,-0.05045576159964511
0.1359243206819668,6740.147696615855,905.3067227169673,6460.546929762217,1052.9284212366738,0.0004381637624485593
0.1359243206819668,6726.058908584341,905.3067227169673,6460.546929762217,1049.7676130793889,0.003166703264285269
0.1359243206819668,6621.799119837341,905.3067227169673,6460.546929762217,1075.1248513374328,-0.029421211189846225
0.1359243206819668,6736.59420185791,905.3067227169673,6460.546929762217,1054.6332853285471,-0.0019460680695302971
0.1359243206819668,6728.987164860383,905.3067227169673,6460.546929762217,1058.0346001040139,-0.006135023499318984
0.1359243206819668,6710.017590578867,905.3067227169673,6460.546929762217,1048.9972063347498,0.003152885341334577
0.1359243206819668,6739.561838438772,905.3067227169673,6460.546929762217,1051.9093961715698,0.0016253285924181743
0.1359243206819668,6716.0818789642835,905.3067227169673,6460.546929762217,1040.5106654818853,0.012939100518576385
0.1359243206819668,6741.894270659994,905.3067227169673,6460.546929762217,1053.3412060642243,0.00011360836712876971
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6738.638601527049,905.3067227169673,6460.546929762217,1052.4768126236597,0.00077592562857692
0.1359243206819668,6734.488092063241,905.3067227169673,6460.546929762217,1051.3531239325205,0.0015973889636102673
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6737.7734026545195,905.3067227169673,6460.546929762217,1052.0320795475643,0.0011196920486858711
0.1359243206819668,6728.162996769102,905.3067227169673,6460.546929762217,1048.515871301969,0.0038598347780335264
0.1359243206819668,6726.798333860116,905.3067227169673,6460.546929762217,1047.8661968196234,0.004292306333512145
0.1359243206819668,6738.236342073924,905.3067227169673,6460.546929762217,1052.2322178970974,0.001009726797326508
0.1359243206819668,6736.163732368062,905.3067227169673,6460.546929762217,1051.2178461491267,0.0017886973490649385
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6742.046593811036,905.3067227169673,6460.546929762217,1053.4447802829743,0.0
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
0.1359243206819668,6741.569392579397,905.3067227169673,6460.546929762217,1053.21759929657,0.0001452061557578694
