6th greedy qoe,6th HEFT energy cost,4th greedy run time cost,6th energy cost ,1th qoe ,4th energy cost ,2th greedy run time cost,4th HEFT run time cost,7th HEFT qoe,7th greedy energy cost,2th run time cost ,8th qoe ,3th HEFT qoe,8th greedy run time cost,7th HEFT run time cost,2th HEFT qoe,4th run time cost ,8th energy cost ,0th run time cost ,2th greedy qoe,5th greedy qoe,6th run time cost ,5th HEFT qoe,1th greedy energy cost,policy_loss,8th HEFT energy cost,0th greedy run time cost,7th energy cost ,2th energy cost ,1th HEFT energy cost,3th greedy run time cost,mean reward,3th greedy qoe,7th greedy run time cost,5th qoe ,8th HEFT run time cost,1th run time cost ,1th HEFT qoe,time_step,7th qoe ,4th greedy energy cost,0th qoe ,3th HEFT energy cost,2th qoe ,5th greedy run time cost,2th greedy energy cost,time_elapsed,7th run time cost ,policy_entropy,1th greedy run time cost,5th HEFT run time cost,7th HEFT energy cost,3th energy cost ,5th greedy energy cost,2th HEFT energy cost,3th greedy energy cost,3th qoe ,4th qoe ,5th energy cost ,4th HEFT energy cost,6th greedy run time cost,2th HEFT run time cost,0th greedy energy cost,5th HEFT energy cost,6th qoe ,4th HEFT qoe,5th run time cost ,8th greedy energy cost,value_loss,6th HEFT qoe,8th greedy qoe,0th greedy qoe,7th greedy qoe,0th energy cost ,8th run time cost ,8th HEFT qoe,4th greedy qoe,1th HEFT run time cost,3th HEFT run time cost,approxkl,3th run time cost ,clipfrac,6th greedy energy cost,0th HEFT qoe,time_one_episode,0th HEFT energy cost,0th HEFT run time cost,1th energy cost ,6th HEFT run time cost,1th greedy qoe
0.0,14216.577140344192,2154.7145264053343,14465.714800079018,0.1571119962593538,10656.685494871368,1394.4960449123382,1454.5292137459346,0.3021634116210721,20365.73695819092,1213.4081407933916,0.18202680360393075,0.2867365390672493,3662.96231757164,2043.4063558368682,0.2650062040896189,1849.851328419413,18511.935070583957,673.5804318189621,0.0,0.0,2491.17591584737,0.26047752363175253,6742.046593811036,0.014929256401956081,17620.752165519214,723.1429785346985,16080.94336713379,6905.461508287178,5299.6566014007785,1796.0528694820405,0.006094142161144591,0.0,3182.146399717331,0.17592745315019595,2391.006298803329,953.4209931953975,0.24646916147857273,1,0.18938721531181518,13790.172968994142,0.14943646857627702,8730.991672518092,0.1724610442405139,2463.6870020484926,8924.774687438965,1583.1581661701202,2623.364548539843,0.6198760271072388,1053.4447802829743,1719.989443877084,15223.331276192237,8865.77126316138,15767.596813110351,6933.037904044321,11494.73836468506,0.18873579376470392,0.18202715653161086,12214.668067832205,10589.116226925376,2910.466998529434,958.8250568994794,4628.115062622071,12393.27512173401,0.18225790277869766,0.27656914137528255,2154.6931064788278,23442.9588324585,0.0997001975774765,0.2883012990199177,0.0,0.0,0.0,3518.0285108408243,3089.0857524430407,0.29604739991846807,0.0,743.2030268492017,1194.9526574055808,0.0345471054315567,1517.4832880829404,0.19800697267055511,18626.98879058838,0.21988469893553556,1583.1581091880798,3743.1159115890277,533.2563111006873,5144.095208291844,1939.05790612466,0.0
0.004930631871114688,14216.577140344192,2105.6555255289077,14424.078569183046,0.18670744732450728,10371.166292805305,1318.713909345627,1454.5292137459346,0.3021634116210721,20348.31792787842,1201.5421404793603,0.18857558665825255,0.2867365390672493,3662.96231757164,2043.4063558368682,0.2650062040896189,1785.0253356400897,18503.869781304038,650.6727966638293,0.0518126014012961,0.012096125382528564,2443.2856393567495,0.26047752363175253,6263.043454030675,-0.007483258377760649,17620.752165519214,712.3498685088838,15940.28818082707,6601.252441226916,5299.6566014007785,1731.530627534049,0.005726003731963032,0.031238983353728367,3178.207581357956,0.19402898239665478,2391.006298803329,935.51095767825,0.24646916147857273,2,0.20080648830082082,13540.721054954856,0.1899380678967824,8730.991672518092,0.1962273168475526,2426.9813751820157,8419.31860723986,3019.105254173279,2567.95201195676,0.6450210213661194,992.6203228349686,1719.989443877084,15223.331276192237,8635.392102849339,15597.649795720172,6933.037904044321,11106.653684372122,0.20273509978276635,0.20774572468395758,11958.568476247387,10589.116226925376,2892.118165512085,958.8250568994794,4438.685701547067,12393.27512173401,0.1937073967753866,0.27656914137528255,2102.7838348578043,23442.9588324585,0.004971873946487904,0.2883012990199177,0.0,0.026745858899347028,0.001076831905534785,3272.4669300988553,3036.823312076297,0.29604739991846807,0.019659945658510678,743.2030268492017,1194.9526574055808,0.009479024447500706,1497.74555185645,0.14249001443386078,18544.753080429447,0.21988469893553556,1435.2555706501007,3743.1159115890277,533.2563111006873,4901.494374545397,1939.05790612466,0.061514754277966245
0.12760078024538682,14216.577140344192,1854.3260719882417,13778.671458709388,0.21783843861327593,9884.087136161108,1200.1302349443436,1454.5292137459346,0.3021634116210721,18220.891200896716,1171.4516754824772,0.2175553547142771,0.2867365390672493,3306.003366034917,2043.4063558368682,0.2650062040896189,1748.5627841438568,17657.445751984844,657.1100262680053,0.19372150125353568,0.13429861378171087,2375.591235473905,0.26047752363175253,4885.434001891393,-0.01868479698896408,17620.752165519214,650.492074120794,15274.000528435123,6139.288892494333,5299.6566014007785,1528.903650179318,0.006373126080742087,0.1767439858722911,2771.81972204222,0.22456611503293672,2391.006298803329,917.1570280105047,0.24646916147857273,3,0.2307713578079418,11342.791139645036,0.2058655091689622,8730.991672518092,0.2339485981738245,2154.152118167877,6643.259378000577,4466.918463230133,2479.406335236413,0.6683322191238403,922.4247939349583,1719.989443877084,15223.331276192237,8044.204181428811,13485.263756188922,6933.037904044321,9042.992514007372,0.24120406866460217,0.23483864712661254,11434.157261950511,10589.116226925376,2506.5455543830053,958.8250568994794,3255.8210592167,12393.27512173401,0.22312762143229367,0.27656914137528255,2045.7871072765076,21592.7703581335,0.004138047806918621,0.2883012990199177,0.08506756448214413,0.19034932906287405,0.10980686941508382,3096.073195774297,2964.560387708801,0.29604739991846807,0.1553666774166775,743.2030268492017,1194.9526574055808,0.016263414174318314,1465.36078465489,0.2638453245162964,16308.590639434813,0.21988469893553556,1447.6529848575592,3743.1159115890277,533.2563111006873,4531.79850057397,1939.05790612466,0.19186258386557908
0.22933237997058878,14216.577140344192,1675.2099841341292,13070.412913152226,0.24835012274202467,9403.76153322137,1102.5023788790022,1454.5292137459346,0.3021634116210721,16097.029083929749,1158.357984405654,0.24501186773544315,0.2867365390672493,2880.2835983461646,2043.4063558368682,0.2650062040896189,1711.1444766345705,17094.383379718325,654.507365525518,0.29208345521175116,0.2311626485799107,2298.6646265126633,0.26047752363175253,3425.036035656564,-0.020885437726974487,17620.752165519214,690.2962133569719,14561.456132798963,5669.4687264804725,5299.6566014007785,1385.2322646040234,0.007471036864275326,0.27520176381696965,2375.5540516698015,0.24068537353224467,2391.006298803329,910.7666972567696,0.24646916147857273,4,0.26092154337666273,9794.311754087894,0.2376702464306255,8730.991672518092,0.2618268564274711,1955.965059503419,5492.118241343426,5885.843354940414,2400.0375757808683,0.6708441972732544,892.6780285388402,1719.989443877084,15223.331276192237,7506.391389955596,11739.104916495146,6933.037904044321,7740.632990874787,0.27574920273332837,0.25774622806748804,11007.690943432639,10589.116226925376,2253.2502728613445,958.8250568994794,1487.3103287809975,12393.27512173401,0.2534576323461261,0.27656914137528255,2029.0241577362333,19109.570243542417,0.003955450840294361,0.2883012990199177,0.19743229626437617,0.354308729372719,0.22581836462593532,2775.3495395296577,2857.076773240089,0.29604739991846807,0.2537592122636998,743.2030268492017,1194.9526574055808,0.016109472140669823,1419.118344215393,0.2948076128959656,14215.909976413855,0.21988469893553556,1418.7950501441956,3743.1159115890277,533.2563111006873,4162.5452352967395,1939.05790612466,0.3111973711275765
0.27961923128039035,14216.577140344192,1591.273019716399,12686.333027409797,0.2825787690193386,8977.360611341008,1186.560769698688,1454.5292137459346,0.3021634116210721,15157.17600355253,1156.0627611915045,0.25919016000487083,0.2867365390672493,2696.462570115635,2043.4063558368682,0.2650062040896189,1684.914482848031,16545.05765076207,671.9398063496182,0.3414839558686179,0.28914829482202675,2285.4331571595326,0.26047752363175253,2419.5299338913833,-0.016349894925951958,17620.752165519214,693.7570526334218,14165.399532251175,5375.208616677355,5299.6566014007785,1348.1105376996993,0.008439609075057747,0.33793361815231365,2215.6133397423882,0.26778943020351087,2391.006298803329,900.2494936727797,0.24646916147857273,5,0.2812634566943769,8719.562501780287,0.2594843834352343,8730.991672518092,0.2817913305020765,1835.9624378870556,4097.4123585353955,7306.324461221695,2330.9457787697656,0.6518362760543823,967.8158206603188,1719.989443877084,15223.331276192237,7188.266719953374,10695.115811532223,6933.037904044321,6530.836423114537,0.2873876428679461,0.28250811683906996,10546.22594360321,10589.116226925376,2093.4474215958458,958.8250568994794,1413.7622575274224,12393.27512173401,0.26617687347493785,0.27656914137528255,1964.184177596501,18145.039630618332,0.0038106462452560663,0.2883012990199177,0.2443521382329826,0.36020010198774843,0.27388049548676213,2449.3389326890347,2838.405203872681,0.29604739991846807,0.3123782628907852,743.2030268492017,1194.9526574055808,0.01467822678387165,1432.1171270032614,0.23029644787311554,13353.08180123884,0.21988469893553556,1420.322955608368,3743.1159115890277,533.2563111006873,3790.444745423083,1939.05790612466,0.35053711811243077
0.3220389849497145,14216.577140344192,1679.6493006228036,12032.378976577236,0.3110620131414333,8355.766624252625,1269.908798869542,1454.5292137459346,0.3021634116210721,13839.121945473524,1159.0306400803158,0.29393967351613737,0.2867365390672493,2577.6297816608967,2043.4063558368682,0.2650062040896189,1659.1078252149307,15574.916261420985,663.8360633707048,0.36277196824788477,0.33088528007564816,2234.128915961811,0.26047752363175253,2171.0524546864754,-0.015907883644104004,17620.752165519214,694.7543029124397,13294.208804952985,4929.618506343885,5299.6566014007785,1440.181665092196,0.009204657480756669,0.3702254500255053,2103.1574875817983,0.2937041690345185,2391.006298803329,897.8462059221267,0.24646916147857273,6,0.3116711343162312,7044.073727706188,0.30613888885727086,8730.991672518092,0.30496116928702455,1863.4023128192084,3220.208541068878,8758.063598632812,2277.4377408162527,0.6222814917564392,985.8404389464515,1719.989443877084,15223.331276192237,6599.024931923002,9252.44749010633,6933.037904044321,5166.616492850233,0.32077960977350195,0.30932035771122074,9943.61296532462,10589.116226925376,2108.220802109855,958.8250568994794,1404.4112250832256,12393.27512173401,0.29240254203515437,0.27656914137528255,1929.8565846058978,16963.137588103596,0.004066597204655409,0.2883012990199177,0.2859623674746643,0.3606691174218733,0.32321358471220846,2092.9326041984123,2740.035448508262,0.29604739991846807,0.352076372101548,743.2030268492017,1194.9526574055808,0.01760784722864628,1396.6496005902975,0.25355595350265503,11695.65365674153,0.21988469893553556,1451.6125948429108,3743.1159115890277,533.2563111006873,3403.7640253654913,1939.05790612466,0.3610181498585372
0.3447009310085579,14216.577140344192,1741.9139391133442,11584.22595362592,0.32493053689747886,7884.104567918681,1284.171579847336,1454.5292137459346,0.3021634116210721,12513.53235459137,1180.5710422461373,0.30421647600598634,0.2867365390672493,2535.692725825583,2043.4063558368682,0.2650062040896189,1648.5581201780867,15291.7458000987,667.7786526129587,0.3680227815511503,0.34862324243949117,2166.5910943538124,0.26047752363175253,2104.780438719068,-0.011311010457575321,17620.752165519214,694.7543029124397,12747.064281736451,4430.985456241194,5299.6566014007785,1501.0779532334464,0.010031237237535686,0.3782854431595409,2085.3361216738567,0.3194703308336158,2391.006298803329,918.569207216944,0.24646916147857273,7,0.33051426492219377,6285.529895287889,0.3201826677718188,8730.991672518092,0.32539462069860997,1954.479133335522,3037.7479924063755,10199.36978840828,2235.399480576379,0.5853394269943237,989.1924825308664,1719.989443877084,15223.331276192237,6177.4292520216595,8101.523147354976,6933.037904044321,4586.271034231937,0.34313308216845406,0.32986903439474985,9339.32605067193,10589.116226925376,2142.9293551221576,958.8250568994794,1404.4112250832256,12393.27512173401,0.31607828081046657,0.27656914137528255,1899.0781002938406,15703.800842829482,0.003637179033830762,0.2883012990199177,0.3182493990392713,0.3606691174218733,0.35796716964730474,1947.201647947061,2711.2344298255093,0.29604739991846807,0.3655326094724806,743.2030268492017,1194.9526574055808,0.015934519469738007,1382.4447368420194,0.15969307720661163,10687.951534980382,0.21988469893553556,1441.1579785346985,3743.1159115890277,533.2563111006873,3071.305967275325,1939.05790612466,0.36456600569190023
0.3677150950796383,14216.577140344192,1771.4874461169925,11102.758621221883,0.3345335713082388,7464.218173605717,1293.1932868351257,1454.5292137459346,0.3021634116210721,10704.835613902544,1199.3587668748585,0.3143291746786152,0.2867365390672493,2608.7034074326925,2043.4063558368682,0.2650062040896189,1647.4102705394198,14765.897771130392,668.2644535771777,0.37079067779800484,0.3738380457371978,2191.372259477343,0.26047752363175253,2106.6552796677292,-0.010095762088894844,17620.752165519214,694.7543029124397,12284.235271327081,4038.894959257267,5299.6566014007785,1538.575065070697,0.01071597497241782,0.3830606333516219,2169.3378640715737,0.3337135848514212,2391.006298803329,933.5527359410697,0.24646916147857273,8,0.3480902149795634,5629.799194186553,0.3341331146179188,8730.991672518092,0.34131180222711477,2002.6592473558694,2946.184322286289,11586.249982595444,2197.7229986677175,0.5378609299659729,988.8461145063127,1719.989443877084,15223.331276192237,5602.384689916775,7014.945712353189,6933.037904044321,4269.205715654711,0.36462140633915163,0.3456889931315079,8923.061038190242,10589.116226925376,2210.346835379192,958.8250568994794,1404.4112250832256,12393.27512173401,0.3249433341967849,0.27656914137528255,1901.0129904629844,13711.521211562958,0.004074329510331154,0.2883012990199177,0.35183152508534293,0.3606691174218733,0.39149585044094787,1809.1104500970678,2722.0025770966668,0.29604739991846807,0.3840703873647266,743.2030268492017,1194.9526574055808,0.01685410924255848,1395.7269298549384,0.13987620174884796,9422.070348635732,0.21988469893553556,1386.752150297165,3743.1159115890277,533.2563111006873,2827.6961880056765,1939.05790612466,0.36463689921424947
0.3803417773616053,14216.577140344192,1807.5153130382812,10680.474745438407,0.3434172813514971,6992.342955391452,1294.7597469553266,1454.5292137459346,0.3021634116210721,9450.3836450686,1198.5148297877993,0.32894463096094645,0.2867365390672493,2704.352820077215,2043.4063558368682,0.2650062040896189,1654.5147685114996,14202.24942288932,683.2003724107743,0.372859519069532,0.3825182810848225,2161.534060404096,0.26047752363175253,2073.9979576588003,-0.004668034613132477,17620.752165519214,694.7543029124397,11856.59018824984,3910.650489630934,5299.6566014007785,1555.0325235879077,0.011210669342060718,0.3872967452553688,2257.937306631224,0.3468587203391834,2391.006298803329,945.5141691758294,0.24646916147857273,9,0.3597318029049458,5289.6204641383365,0.33800068154900326,8730.991672518092,0.34951219635568725,2060.592340238844,2903.654702150574,12961.061003923416,2195.532783170155,0.5004739761352539,989.7116343165806,1719.989443877084,15223.331276192237,5466.073035950689,6319.410299911672,6933.037904044321,4073.7071847221155,0.3652231564103361,0.3602349089974276,8534.643554351873,10589.116226925376,2278.1718689238683,958.8250568994794,1404.4112250832256,12393.27512173401,0.3406626997399119,0.27656914137528255,1895.1093321984154,12054.608392994693,0.005067909602075815,0.2883012990199177,0.3748890725409283,0.3606691174218733,0.4089735543727352,1669.382654565822,2698.331655155046,0.29604739991846807,0.38804207644085875,743.2030268492017,1194.9526574055808,0.013040514662861824,1412.7794417976652,0.10437588393688202,8492.143653276346,0.21988469893553556,1374.6561350822449,3743.1159115890277,533.2563111006873,2642.42396176372,1939.05790612466,0.3673019490706095
0.3852350820698333,14216.577140344192,1757.973527582305,10573.27477143886,0.35177345989307474,6961.268667446378,1292.510968824523,1454.5292137459346,0.3021634116210721,9994.444694481987,1217.8145503384726,0.33470216619266246,0.2867365390672493,2594.560140669959,2043.4063558368682,0.2650062040896189,1645.6497137329916,14168.36129715049,688.1563327192579,0.3719477676457684,0.38968373838721837,2139.512207198143,0.26047752363175253,2082.8632880931746,-0.0038590861950069666,17620.752165519214,694.7543029124397,11805.233031910118,3601.787904083165,5299.6566014007785,1523.1883001619065,0.011556976606276895,0.3914561333849486,2167.691227771623,0.35189210091782974,2391.006298803329,953.6249111949376,0.24646916147857273,10,0.371760363953068,5526.886030230734,0.3471544482279908,8730.991672518092,0.35972852511861964,1993.9726062519892,2936.037492788522,14309.521975040436,2121.2188877740587,0.4647485613822937,989.3189087807791,1719.989443877084,15223.331276192237,5188.355637928816,6517.799120027292,6933.037904044321,4187.354060995331,0.3719738341797687,0.3630905358974383,8446.728115501843,10589.116226925376,2186.7213969881873,958.8250568994794,1404.4112250832256,12393.27512173401,0.3487589407241199,0.27656914137528255,1885.4334656069616,12676.683468524585,0.004493470769375563,0.2883012990199177,0.3762009606612725,0.3606691174218733,0.4095098604920649,1558.336182997066,2661.573221432686,0.29604739991846807,0.3903815825558528,743.2030268492017,1194.9526574055808,0.012573812156915665,1428.8588647485458,0.09299539029598236,8860.559983624551,0.21988469893553556,1348.332721710205,3743.1159115890277,533.2563111006873,2500.5941960561263,1939.05790612466,0.36685521271827065
