0th greedy qoe,time_step,value_loss,0th greedy energy cost,0th HEFT energy cost,approxkl,0th qoe ,policy_entropy,mean reward,clipfrac,policy_loss,time_one_episode,0th greedy run time cost,time_elapsed,0th HEFT run time cost,0th energy cost ,0th run time cost ,0th HEFT qoe
-0.47041916326423,11,0.01062433235347271,4816.125955891367,6460.546929762217,0.009229255840182304,-0.3470916869073924,0.374015748500824,-0.3710684652475057,0.11762668192386627,-0.010539191775023937,34.73998761177063,2301.2821636660897,402.9819905757904,905.3067227169673,5172.86822376063,1975.4070458466213,0.08760918985517252
-0.43611873730651474,12,0.025391418486833572,4887.719231664937,6460.546929762217,0.01881391927599907,-0.3107040409029826,0.4343740940093994,-0.3366014097960715,0.21005332469940186,-0.004531324375420809,35.4370596408844,2209.412627276103,438.5183925628662,905.3067227169673,5257.552619060771,1891.5164310518899,0.08760918985517252
-0.3184450398781043,13,0.02306913398206234,5216.39602598353,6460.546929762217,0.01588176004588604,-0.2931082059136667,0.4801493287086487,-0.2964129017972927,0.24174661934375763,-0.006579495035111904,34.99208450317383,1902.161963892619,473.6020472049713,905.3067227169673,5347.321695543467,1826.5448420575458,0.08760918985517252
-0.23619156931992402,14,0.019759751856327057,5482.189269223379,6460.546929762217,0.013202463276684284,-0.25128562758052436,0.4812256395816803,-0.26368794092753095,0.22152332961559296,-0.01134460512548685,34.491440296173096,1704.1318153781892,508.20496892929077,905.3067227169673,5473.575027300618,1731.15363107268,0.08760918985517252
-0.20017755638659637,15,0.015458074398338795,5623.800531711018,6460.546929762217,0.01074449997395277,-0.20405795766430526,0.4917658269405365,-0.22454105251034343,0.17608332633972168,-0.013695892877876759,34.303383350372314,1609.1891355113985,542.6449699401855,905.3067227169673,5605.465920975493,1613.570141807556,0.08760918985517252
-0.17487730846473867,16,0.015967804938554764,5717.127147193452,6460.546929762217,0.01065936777740717,-0.17311900485109372,0.4941183924674988,-0.19338176540591667,0.15289334952831268,-0.010539880022406578,34.59257435798645,1542.6013527307514,577.3408455848694,905.3067227169673,5666.598549569246,1546.3322934382759,0.08760918985517252
-0.13934692929551715,17,0.01182169932872057,5811.374189426678,6460.546929762217,0.009161563590168953,-0.16168303144424467,0.4989458918571472,-0.17052965911145415,0.14213666319847107,-0.011188806965947151,35.12321949005127,1460.8151859229404,612.5893471240997,905.3067227169673,5738.405363703867,1517.0166294832227,0.08760918985517252
-0.09334210171768621,18,0.010300103574991226,5899.209775459341,6460.546929762217,0.010427752509713173,-0.13307211386420104,0.4855712354183197,-0.1458740232748225,0.15166333317756653,-0.0123725775629282,35.11450791358948,1358.890942231496,647.7897069454193,905.3067227169673,5820.438888000743,1443.0410112927755,0.08760918985517252
-0.02806014161346384,19,0.011065172962844372,6069.961469698129,6460.546929762217,0.008891315199434757,-0.11398571696068631,0.4752423167228699,-0.12098830535184141,0.1315566748380661,-0.008334094658493996,34.824891805648804,1193.444293464025,682.7040457725525,905.3067227169673,5869.232101816863,1397.3837511765162,0.08760918985517252
0.0020955512961919466,20,0.011176112107932568,6143.766450448659,6460.546929762217,0.01065682154148817,-0.0665777068818726,0.4672014117240906,-0.09928046759975835,0.1509600281715393,-0.009219123050570488,34.359285831451416,1117.44396458594,717.173425912857,905.3067227169673,5979.462555764159,1280.5256102635065,0.08760918985517252
0.020797155577634268,21,0.013739514164626598,6208.959922628478,6460.546929762217,0.010420070961117744,-0.0618325038361591,0.4696753919124603,-0.07991165955864994,0.14163997769355774,-0.007299218326807022,34.7681999206543,1072.132789915085,752.0236575603485,905.3067227169673,6036.979688616383,1256.6851984965006,0.08760918985517252
0.03347427577339221,22,0.013209545984864235,6298.20350965505,6460.546929762217,0.00964573584496975,-0.009162812759426578,0.4307328164577484,-0.049023116501949515,0.12776999175548553,-0.007791601121425629,34.928165435791016,1034.293785762787,787.0945272445679,905.3067227169673,6155.625352603759,1139.0743440462747,0.08760918985517252
0.04197680250242293,23,0.014333474449813366,6382.855263780313,6460.546929762217,0.010135696269571781,0.01826922738417179,0.38722628355026245,-0.01595854536459056,0.10832665860652924,-0.007569657173007727,34.32236933708191,1009.6713678741456,821.533864736557,905.3067227169673,6195.56294982498,1079.0078398596445,0.08760918985517252
0.05213359542169146,24,0.009176218882203102,6400.612491917673,6460.546929762217,0.011722279712557793,0.027457608518241507,0.33490294218063354,0.011339476166717929,0.09344999492168427,-0.006019118707627058,34.19460082054138,984.9029185202916,855.8545277118683,905.3067227169673,6270.429703011422,1049.8900064611437,0.08760918985517252
0.05738346392186292,25,0.008552459999918938,6389.853905698394,6460.546929762217,0.0066391476429998875,0.04251554161716156,0.2929374575614929,0.033545681863192116,0.06677334010601044,-0.002945567714050412,34.22969436645508,975.5075803194046,890.1786322593689,905.3067227169673,6307.711314258422,1011.518570950508,0.08760918985517252
0.06218563915890214,26,0.006613471545279026,6375.264925683034,6460.546929762217,0.006651309784501791,0.05460720928417634,0.2687571942806244,0.04601293800999858,0.0647466704249382,-0.0032519635278731585,34.43586230278015,967.2253030544916,924.7320876121521,905.3067227169673,6299.226612015838,991.5999525718689,0.08760918985517252
0.06631392728189162,27,0.010203717276453972,6362.335440828603,6460.546929762217,0.010606063529849052,0.042511531273448463,0.254364013671875,0.05359784573535719,0.07960666716098785,0.0022966035176068544,33.7094042301178,960.3243063672385,958.5491869449615,905.3067227169673,6300.602453040467,1013.4284986759822,0.08760918985517252
0.06342597401970038,28,0.0067647299729287624,6401.557287959341,6460.546929762217,0.005624987650662661,0.05565964078289291,0.25190049409866333,0.05562866449939191,0.05804333835840225,-0.00028363257297314703,34.27581071853638,959.3441544377009,992.9415214061737,905.3067227169673,6320.665116390837,985.3351379140217,0.08760918985517252
0.06425980025648244,29,0.007124549709260464,6385.563360823924,6460.546929762217,0.003747661365196109,0.05605958046306107,0.22474157810211182,0.060730022836579904,0.040323324501514435,-0.0014885016717016697,34.39923143386841,961.0370549240112,1027.462477684021,905.3067227169673,6322.03885767756,987.2506247046789,0.08760918985517252
0.06568477006487826,30,0.006279790308326483,6354.498459244383,6460.546929762217,0.005894849076867104,0.055040560214195705,0.22917702794075012,0.06018945162889101,0.053333330899477005,-0.0006614038138650358,34.01473665237427,961.4372923008601,1061.5884873867035,905.3067227169673,6306.403003382009,993.50169034036,0.08760918985517252
0.06801535758494659,31,0.008505417965352535,6362.360131153106,6460.546929762217,0.0044483765959739685,0.05729657465219816,0.22633692622184753,0.06208082754875441,0.04618000239133835,0.00019603825057856739,33.53328990936279,956.1505132246017,1095.2238397598267,905.3067227169673,6337.639594059093,980.1667135740915,0.08760918985517252
0.06802381455768454,32,0.0074529326520860195,6389.485658452452,6460.546929762217,0.005479548592120409,0.06295791502090095,0.21138998866081238,0.06503125451286125,0.05239332839846611,0.0003733698686119169,33.19102430343628,952.2212689542771,1128.537479877472,905.3067227169673,6359.451775522461,968.2190725552241,0.08760918985517252
0.06833470725075191,33,0.007626692298799753,6394.300832196452,6460.546929762217,0.0071909138932824135,0.06344152194874265,0.20820650458335876,0.06784992841378311,0.058513324707746506,0.0004079811624251306,34.039639472961426,950.9195532843273,1162.672777414322,905.3067227169673,6354.534251203868,967.0780779396694,0.08760918985517252
0.07113713466633817,34,0.009474528022110462,6380.529825269369,6460.546929762217,0.006241763476282358,0.07122890351384387,0.19396468997001648,0.0675155077243746,0.05387333035469055,-0.0006717568030580878,33.665367126464844,945.817450811386,1196.4659504890442,905.3067227169673,6344.955601741382,950.3966314764024,0.08760918985517252
0.07249547844831317,35,0.009554529562592506,6408.854265972494,6460.546929762217,0.008973036892712116,0.06656410853863826,0.19863340258598328,0.06842444640718268,0.062203336507081985,0.0029040840454399586,32.614256143569946,942.7763034407296,1229.226155757904,905.3067227169673,6363.578651219228,957.9014713226954,0.08760918985517252
0.06986873814464246,36,0.009988580830395222,6420.421211534728,6460.546929762217,0.007194059900939465,0.06485138713884084,0.2215893268585205,0.06735118772115241,0.046539999544620514,-0.0014304060023277998,32.17438554763794,945.6273722521463,1261.5359292030334,905.3067227169673,6353.419258673147,964.7555374005636,0.08760918985517252
0.07035729798923657,37,0.007806421723216772,6422.525269459076,6460.546929762217,0.030674228444695473,0.04073850594304795,0.2361479550600052,0.06704015737630217,0.0990566685795784,-0.004284660331904888,32.70465064048767,944.3175314900079,1294.3822298049927,905.3067227169673,6299.827388826397,1020.9086227022808,0.08760918985517252
0.07203170312951598,38,0.011642769910395145,6400.448678532257,6460.546929762217,0.00781676359474659,0.05275604555926872,0.2498302012681961,0.04786541725964007,0.0694199949502945,-0.0008870664169080555,33.08982801437378,943.5095509157181,1327.5826499462128,905.3067227169673,6317.8250748173,993.4084749530157,0.08760918985517252
0.07087854027253317,39,0.011437343433499336,6408.891883719229,6460.546929762217,0.009280175901949406,0.05020006815168936,0.22462427616119385,0.053782669149494935,0.06589667499065399,-0.0022828616201877594,33.04209518432617,945.5534787254335,1360.744258403778,905.3067227169673,6317.596181050618,998.4092484906515,0.08760918985517252
0.07064366324063565,40,0.00946526788175106,6420.712924388631,6460.546929762217,0.007810284849256277,0.06713300577030115,0.2145240306854248,0.06164090373965104,0.06312000751495361,-0.0012482224265113473,33.70695376396179,944.0681859156291,1394.5891547203064,905.3067227169673,6381.9763923817445,956.7332298180262,0.08760918985517252
0.07092944169958577,41,0.008314101956784725,6426.117045265045,6460.546929762217,0.0065168412402272224,0.06835976536136357,0.20667552947998047,0.06583449959229719,0.04606000334024429,-0.0013873279094696045,34.018718004226685,942.9776026280721,1428.7237148284912,905.3067227169673,6374.594510017956,953.6993633756638,0.08760918985517252
0.0739382625664064,42,0.007876697927713394,6411.35421183487,6460.546929762217,0.007105124182999134,0.06745728382590628,0.18890611827373505,0.06880499120743443,0.05319333076477051,-0.001519608311355114,34.44480323791504,938.9108054037093,1463.3123292922974,905.3067227169673,6374.150639653371,957.1738988415401,0.08760918985517252
0.0746434666590616,43,0.0066296616569161415,6406.238143875122,6460.546929762217,0.00814052950590849,0.07131021639973528,0.19722752273082733,0.07116540206826327,0.0635799914598465,0.001139859901741147,34.06658935546875,937.4574254805249,1497.502432346344,905.3067227169673,6382.285573568978,947.6387977307637,0.08760918985517252
0.07147979566754174,44,0.00761514762416482,6421.721439415994,6460.546929762217,0.006644729524850845,0.07059830168946887,0.18085047602653503,0.07195174273723938,0.05238666012883186,0.0012325651478022337,33.22202825546265,943.2361485675175,1530.8627440929413,905.3067227169673,6366.1818247425335,952.0990849326452,0.08760918985517252
0.07336450431312941,45,0.007121662609279156,6406.704507369385,6460.546929762217,0.006241724826395512,0.06987676272668862,0.17952069640159607,0.0709642877626751,0.054356664419174194,-9.841993596637622e-05,34.08618354797363,939.9883365882238,1565.0821347236633,905.3067227169673,6355.837592280578,953.8666192378997,0.08760918985517252
0.07491763330634629,46,0.007819155231118202,6407.488188512219,6460.546929762217,0.0068846335634589195,0.07497174799495074,0.17370007932186127,0.07260631659700749,0.055523328483104706,-0.0006475875852629542,33.73053956031799,937.5339897394181,1598.9662709236145,905.3067227169673,6374.730720140482,938.7537995694479,0.08760918985517252
0.0699379676763177,47,0.008125942200422287,6417.72794029073,6460.546929762217,0.0077782585285604,0.07427926315075951,0.17244459688663483,0.07351566096268189,0.054313331842422485,0.00039533511153422296,33.89508867263794,945.0992662102382,1632.9912576675415,905.3067227169673,6379.402641309358,941.7735441630681,0.08760918985517252
0.07285853772887876,48,0.0071012950502336025,6410.928924512481,6460.546929762217,0.010036053135991096,0.06625751899938105,0.17446964979171753,0.0721543028797296,0.058756668120622635,0.0008105846354737878,32.88597249984741,940.5346313921611,1665.9966263771057,905.3067227169673,6361.675005131479,960.085642230034,0.08760918985517252
0.07326426058872104,49,0.0077146016992628574,6377.659287208811,6460.546929762217,0.010188626125454903,0.07094192232374859,0.17966698110103607,0.07281441782295678,0.05999333783984184,7.788623042870313e-05,32.35985827445984,942.9400265331269,1698.4855499267578,905.3067227169673,6363.595640004272,950.5368039518994,0.08760918985517252
0.0709636924895395,50,0.01065229345113039,6417.331287052561,6460.546929762217,0.010879353620111942,0.06819076988682135,0.18938151001930237,0.06929607134394278,0.07020001113414764,0.0005793611635453999,32.543283462524414,943.4415547202428,1731.1695220470428,905.3067227169673,6390.2086407521565,952.6666919930777,0.08760918985517252
0.07138324432342634,51,0.008955016732215881,6390.382669263101,6460.546929762217,0.00842459686100483,0.06934093953914892,0.19114480912685394,0.07001349826714125,0.05828666687011719,-0.001257278025150299,33.29311966896057,945.3192603747051,1764.590934753418,905.3067227169673,6347.594185339812,955.4115318161648,0.08760918985517252
0.07131912815566849,52,0.007330956868827343,6402.250020862324,6460.546929762217,0.008764564990997314,0.06332079481925314,0.18299517035484314,0.06982781801593091,0.059499990195035934,-0.0010291461367160082,32.693134784698486,944.6391411266327,1797.3994193077087,905.3067227169673,6348.875374164938,966.7937178386052,0.08760918985517252
0.07108029126066404,53,0.007736234925687313,6405.617214682769,6460.546929762217,0.020344842225313187,0.041932819359537195,0.221162348985672,0.07143623149461306,0.08616333454847336,-0.0009079206502065063,33.064003229141235,946.0213850876489,1830.5783386230469,905.3067227169673,6309.330388017427,1017.2157967491152,0.08760918985517252
0.07441652910621195,54,0.007414267398416996,6393.248920474701,6460.546929762217,0.008403911255300045,0.04521509135969473,0.25063416361808777,0.04448863431293978,0.07088665664196014,-0.002896576188504696,33.00444841384888,938.7420267213186,1863.6964700222015,905.3067227169673,6303.017201300353,1007.9825017989476,0.08760918985517252
0.07452442296233563,55,0.00664085429161787,6391.160356510365,6460.546929762217,0.014549285173416138,0.06226638106000574,0.22383315861225128,0.05083957255606311,0.0765100046992302,-0.006488772574812174,32.729607343673706,939.6816461626688,1896.5397641658783,905.3067227169673,6346.817806324715,966.862048746109,0.08760918985517252
0.07555704821037552,56,0.006873099599033594,6394.346318396047,6460.546929762217,0.007703783921897411,0.056464213844964604,0.2263888120651245,0.060502161582339946,0.060063332319259644,-0.002631730167195201,32.267585039138794,938.2895938965479,1928.9251396656036,905.3067227169673,6353.338487508951,980.6406552238464,0.08760918985517252
0.07453931251905202,57,0.006797818001359701,6406.125493740592,6460.546929762217,0.007231435738503933,0.06639474347121171,0.20063109695911407,0.06625488161733331,0.056026674807071686,-0.002648439723998308,32.77008247375488,938.5512386163077,1961.804178237915,905.3067227169673,6359.5782265607695,963.1502671521505,0.08760918985517252
0.07436519574159525,58,0.007072284817695618,6411.5104760613,6460.546929762217,0.0073595852591097355,0.05684433327144514,0.19399966299533844,0.0677810595314026,0.05771000310778618,-0.0025044172070920467,32.64475178718567,937.5551449308396,1994.535647392273,905.3067227169673,6369.612483094229,979.8362827237447,0.08760918985517252
0.07661653979719867,59,0.007206335663795471,6408.366533008424,6460.546929762217,0.01113993488252163,0.06425370204508307,0.20686697959899902,0.07059980793843293,0.06282000243663788,-0.003300648182630539,33.13387656211853,932.5705179592768,2027.7556626796722,905.3067227169673,6337.072966612852,968.0198596827188,0.08760918985517252
0.08098837527775467,60,0.009848532266914845,6403.4267013814815,6460.546929762217,0.010242586955428123,0.07325600813653937,0.19725529849529266,0.06819577623588875,0.0664733350276947,-0.00227410439401865,32.90757155418396,924.5973231093088,2060.7523069381714,905.3067227169673,6371.062834385275,943.2251064872742,0.08760918985517252
0.07828771744293038,61,0.007904132828116417,6403.796819217021,6460.546929762217,0.0065092057920992374,0.06761287910011393,0.1957964301109314,0.07172063217990113,0.052480001002550125,-0.0007952454616315663,33.854655504226685,928.8608966538111,2094.694548845291,905.3067227169673,6342.488294743856,962.050244618098,0.08760918985517252
0.08340682430432451,62,0.011223340407013893,6391.581719733174,6460.546929762217,0.007339819334447384,0.06717319863284599,0.18559731543064117,0.07376651663829673,0.054846666753292084,0.0005669362144544721,35.87080907821655,920.4739623727797,2130.6848056316376,905.3067227169673,6336.13207248291,966.7775780480703,0.08760918985517252
0.08056958912162294,63,0.007554271724075079,6379.38380808019,6460.546929762217,0.009882258251309395,0.07125124349338911,0.18744029104709625,0.07465945702641215,0.06408999860286713,0.001481774728745222,38.01923370361328,930.8517734889983,2168.823893070221,905.3067227169673,6354.278985534464,953.4718465690613,0.08760918985517252
0.07951922084140016,64,0.00821308046579361,6388.274813259482,6460.546929762217,0.007547984831035137,0.0653111516075837,0.18993115425109863,0.07406731537579507,0.05515666678547859,-0.0013946874532848597,37.65457105636597,931.0593338864646,2206.6231682300568,905.3067227169673,6321.710557672883,973.5384426069261,0.08760918985517252
0.08366795395423227,65,0.006088316440582275,6376.867411127065,6460.546929762217,0.008558857254683971,0.0700762191200435,0.1822480708360672,0.07440622206075834,0.0598599910736084,-0.002050834009423852,34.74740958213806,923.0548420308431,2241.4982690811157,905.3067227169673,6344.2545361637885,958.2164967854817,0.08760918985517252
0.08305273930535277,66,0.005672038067132235,6374.4936220922855,6460.546929762217,0.006998676806688309,0.06728779911037625,0.17694583535194397,0.07656447033741406,0.052526671439409256,-0.0006343755521811545,34.71322798728943,925.942044380506,2276.344071626663,905.3067227169673,6363.625682207133,956.7288997453053,0.08760918985517252
0.08143908321728731,67,0.00563175929710269,6379.55391791626,6460.546929762217,0.008060650900006294,0.07585267903118931,0.17087171971797943,0.07725154399532867,0.05821666121482849,0.0005617412971332669,35.347052574157715,926.5477218605677,2311.802093029022,905.3067227169673,6341.860319004008,945.6221006965637,0.08760918985517252
0.08083961669448957,68,0.00647543091326952,6383.834785480703,6460.546929762217,0.008335331454873085,0.07240473217831571,0.17601720988750458,0.07687110971321497,0.05724666640162468,-0.0010549311991780996,34.8482768535614,926.4568334296544,2346.7438175678253,905.3067227169673,6360.304705813243,947.9903803024292,0.08760918985517252
0.07903975602420492,69,0.005753776058554649,6374.574216431884,6460.546929762217,0.006551973521709442,0.07782696329361373,0.17002825438976288,0.07853645834384974,0.05171333625912666,-0.0020969510078430176,34.831117153167725,932.5160901320775,2381.6890604496,905.3067227169673,6357.416298139953,939.2468336060841,0.08760918985517252
0.07961137976018318,70,0.006308163516223431,6352.562092822774,6460.546929762217,0.009181738831102848,0.07508831850103452,0.16844436526298523,0.07803174536461607,0.06154666468501091,-0.00015461973089259118,35.85996723175049,935.7545720815658,2417.663467645645,905.3067227169673,6336.290709924823,946.5932726895014,0.08760918985517252
0.08501863233925486,71,0.008045637048780918,6367.869351627858,6460.546929762217,0.010698371566832066,0.07502706077841133,0.17729401588439941,0.07573797754801367,0.06547333300113678,-0.00023221792071126401,36.49457550048828,923.5894702421824,2454.26579785347,905.3067227169673,6344.796540374857,949.2033147360484,0.08760918985517252
0.08662832714389715,72,0.007820953615009785,6360.485345668998,6460.546929762217,0.009591073729097843,0.07385607908096463,0.16749770939350128,0.0776135235670811,0.06084666773676872,-0.0006830686470493674,34.99169874191284,921.1684649143218,2489.347735643387,905.3067227169673,6337.9815424752305,948.461607972463,0.08760918985517252
0.08219507452482971,73,0.008976183831691742,6343.123041752066,6460.546929762217,0.010516127571463585,0.07081022072774366,0.18472518026828766,0.07801104851902546,0.06712000072002411,0.000737126509193331,35.814537525177,933.9183368288677,2525.27672457695,905.3067227169673,6324.053112709604,960.7576262242,0.08760918985517252
0.08084160580886839,74,0.014646532014012337,6353.455118322246,6460.546929762217,0.014610722661018372,0.07071624762708298,0.18874457478523254,0.07717510847865133,0.07692333310842514,0.0006576123414561152,35.835293769836426,933.7138535378774,2561.2317538261414,905.3067227169673,6314.948288213399,963.9761546030045,0.08760918985517252
0.08404227426899222,75,0.015253156423568726,6352.11558014684,6460.546929762217,0.014787447638809681,0.07525909006521092,0.180185005068779,0.07476026265609247,0.08023665845394135,-0.003458172082901001,36.30800008773804,928.0517295710245,2597.6596562862396,905.3067227169673,6327.561510796202,949.2629600404103,0.08760918985517252
0.08352735008739691,76,0.011027352884411812,6348.71878244751,6460.546929762217,0.008442848920822144,0.06946871927027005,0.19103020429611206,0.07663588451593306,0.062379997223615646,-0.002672258298844099,50.109872817993164,930.116297811826,2647.8655953407288,905.3067227169673,6324.454101231232,960.7889784466425,0.08760918985517252
0.08359104781643344,77,0.009871763177216053,6353.374853207397,6460.546929762217,0.01226135529577732,0.07882781428362254,0.17617884278297424,0.07743162953473973,0.07066000252962112,-0.0016706060850992799,51.54648470878601,928.3381014668147,2699.524309396744,905.3067227169673,6328.968128496857,939.8867171754837,0.08760918985517252
0.08212626090807867,78,0.009051814675331116,6345.22993120219,6460.546929762217,0.0077147395350039005,0.07965283880092378,0.17234307527542114,0.08012640687059998,0.05579332634806633,-0.002537414664402604,46.44887638092041,932.2763623825708,2746.1095044612885,905.3067227169673,6320.421081743063,937.0743323230744,0.08760918985517252
0.08236707576381873,79,0.007608059793710709,6342.707438925884,6460.546929762217,0.012053389102220535,0.07850438394009948,0.17573174834251404,0.07936985855921787,0.07150332629680634,-0.0004202990676276386,46.73017144203186,931.7433832384745,2793.015533924103,905.3067227169673,6315.673732666524,943.6080660495759,0.08760918985517252
0.08524539282941421,80,0.008117498829960823,6341.218814074453,6460.546929762217,0.009548788890242577,0.07155445497532618,0.17441292107105255,0.07819160927004573,0.0652666687965393,-0.0022909187246114016,45.55505061149597,925.0824082326889,2838.7160534858704,905.3067227169673,6295.435863608704,963.2138907839458,0.08760918985517252
0.08724546594240437,81,0.006984733045101166,6338.689017032522,6460.546929762217,0.00899445079267025,0.08030252883864046,0.17112663388252258,0.07992976444470505,0.061319995671510696,-0.0027741743251681328,47.83912014961243,923.4831713542939,2886.6882536411285,905.3067227169673,6299.8731957995615,944.180277519226,0.08760918985517252
0.08535115962328517,82,0.007791814394295216,6327.860829220023,6460.546929762217,0.010272236540913582,0.07621789605836729,0.16418208181858063,0.08162850347986662,0.06664665788412094,-0.0013159917434677482,47.90035271644592,928.2035095046361,2934.7196645736694,905.3067227169673,6314.448414408316,949.0165609757105,0.08760918985517252
0.08712084260127927,83,0.007728055119514465,6337.0217704072575,6460.546929762217,0.01286432333290577,0.06991506306473884,0.16859793663024902,0.08031439057442855,0.07206666469573975,0.001074911211617291,46.75421977043152,921.2136688807806,2981.5941109657288,905.3067227169673,6316.788454821981,959.6143949460983,0.08760918985517252
0.08670415034277391,84,0.00737428292632103,6316.23924182419,6460.546929762217,0.01084710843861103,0.06964652850098335,0.18091341853141785,0.08041679304456015,0.07136333733797073,0.0001305582991335541,45.50585579872131,929.0940923846564,3027.221658706665,905.3067227169673,6300.027580710397,961.1203176113765,0.08760918985517252
0.08007733925585343,85,0.007093226071447134,6309.766610267691,6460.546929762217,0.011361127719283104,0.07131503540846222,0.1791847050189972,0.07831108069235017,0.06948666274547577,-0.0005300688790157437,45.741493225097656,942.5010727926889,3073.102643966675,905.3067227169673,6274.556813215079,959.753743481954,0.08760918985517252
0.08862010779672752,86,0.008288404904305935,6325.472312063243,6460.546929762217,0.01186615414917469,0.07731122500375993,0.17142799496650696,0.0762564693789845,0.0734500139951706,-0.0028242887929081917,46.05775284767151,921.4170480635962,3119.3102791309357,905.3067227169673,6308.221140552825,946.6544074742,0.08760918985517252
0.08917328315146353,87,0.007941946387290955,6330.54411218577,6460.546929762217,0.009915010072290897,0.07258322479399247,0.1732129454612732,0.07943829613680332,0.06624999642372131,-0.0010800750460475683,46.315765380859375,918.9097835906348,3165.764736890793,905.3067227169673,6285.415160563508,959.8809155813854,0.08760918985517252
0.08756273562474036,88,0.009449202567338943,6341.541062272899,6460.546929762217,0.012000823393464088,0.07736747522708298,0.17355482280254364,0.08034645466443908,0.07251333445310593,-0.0014764736406505108,57.82541370391846,920.4946999114354,3223.717151403427,905.3067227169673,6306.437691188507,948.1774516805012,0.08760918985517252
0.08916084290389277,89,0.007510957308113575,6344.720158832398,6460.546929762217,0.009132198989391327,0.07580603189977031,0.16951553523540497,0.08192563221814995,0.06180001050233841,-0.0038390341214835644,58.68881893157959,917.171503124873,3282.5556812286377,905.3067227169673,6311.839529105174,949.6475079345703,0.08760918985517252
0.08170577862599984,90,0.010320143774151802,6360.42788247523,6460.546929762217,0.013993884436786175,0.0790027007677584,0.1718960702419281,0.08281163993437797,0.07046666741371155,0.0023460444062948227,57.0517520904541,928.4745571448009,3339.736631155014,905.3067227169673,6347.109548003744,937.0863916819891,0.08760918985517252
0.08377692315849165,91,0.008089610375463963,6368.247242694244,6460.546929762217,0.01702125556766987,0.07320967842695905,0.16797921061515808,0.08260353821020894,0.0755133256316185,0.003817247226834297,59.195900678634644,925.9023428163531,3399.1055834293365,905.3067227169673,6323.389409431355,953.8872807467778,0.08760918985517252
