0th qoe ,policy_loss,0th greedy qoe,approxkl,0th greedy energy cost,policy_entropy,clipfrac,0th energy cost ,0th HEFT run time cost,value_loss,0th HEFT energy cost,0th run time cost ,0th greedy run time cost,time_step,time_elapsed,time_one_episode,0th HEFT qoe,mean reward
0.24043707955187987,0.0016313319792971015,0.250033807494457,0.0134598258882761,4805.370382094073,0.3540121614933014,0.12479332834482193,4677.468561014164,743.2030268492017,0.014417557045817375,5299.6566014007785,786.4220082235337,774.9977741098404,17,506.5251545906067,28.420583486557007,0.2855861032396183,0.24537594687068487
0.2359718135001036,-0.002498362213373184,0.25728500081547423,0.011665893718600273,4769.141585159694,0.3274213671684265,0.09418332576751709,4469.3235814391655,743.2030268492017,0.02298877201974392,5299.6566014007785,791.3034993674414,767.2646203605105,18,535.2127623558044,28.58125615119934,0.2855861032396183,0.252080881714178
0.2372087402288166,-0.004428463988006115,0.25892979729984417,0.01594969443976879,4756.161599546748,0.3333142101764679,0.10998000204563141,4670.596106530675,743.2030268492017,0.024627629667520523,5299.6566014007785,788.2644325226375,767.1475051772254,19,563.6960105895996,28.378736972808838,0.2855861032396183,0.2529146806648795
0.24203670096919835,-0.001668530865572393,0.26095078555041384,0.012852564454078674,4844.844955711932,0.3250496983528137,0.10025666654109955,4781.202473832027,743.2030268492017,0.01253752876073122,5299.6566014007785,784.0380870986666,764.5080931562698,20,591.4656939506531,27.663465976715088,0.2855861032396183,0.2539612777008339
0.24525018608654553,-0.0032944888807833195,0.26309718416099853,0.01621295139193535,4879.257874918627,0.2864304184913635,0.09930333495140076,4879.6374475418315,743.2030268492017,0.011899661272764206,5299.6566014007785,779.6641044372831,761.743455951282,21,619.0550661087036,27.482980251312256,0.2855861032396183,0.25875291810237666
0.24127507625195277,-0.00417357636615634,0.26575352111011685,0.019319118931889534,4872.794071136933,0.2849040925502777,0.10556332021951675,4659.251709476667,743.2030268492017,0.01583154685795307,5299.6566014007785,782.8173048396793,759.5256418373926,22,647.0822079181671,27.922780513763428,0.2855861032396183,0.261379592271156
0.24818652595073534,-0.0031904634088277817,0.2637444975894233,0.015607220120728016,4974.4207021811135,0.3059946894645691,0.1101333275437355,4846.192731409695,743.2030268492017,0.021401861682534218,5299.6566014007785,778.2489372761589,760.8123523690359,23,674.9067454338074,27.722294569015503,0.2855861032396183,0.2601329444642287
0.2377711148471063,0.0011617133859544992,0.2633619250690362,0.015311412513256073,4903.167212045855,0.29181841015815735,0.12519332766532898,4805.761322211479,743.2030268492017,0.01154210977256298,5299.6566014007785,788.8273041426796,761.9015337991716,24,702.7374141216278,27.713809967041016,0.2855861032396183,0.2603797384822769
0.24525080978424138,-0.0031141398940235376,0.2649147027998866,0.013308773748576641,4941.975624400766,0.28093981742858887,0.10353998094797134,4882.940551429335,743.2030268492017,0.013655724935233593,5299.6566014007785,779.5627716565813,760.6799035355705,25,730.1664459705353,27.32409691810608,0.2855861032396183,0.26300897506623433
0.2502832575067158,-0.003174673765897751,0.26380555719519727,0.012317279353737831,4916.6409780632675,0.2642214894294739,0.08479000627994537,4794.357613983809,743.2030268492017,0.008072443306446075,5299.6566014007785,773.7614928986686,760.4984395859583,26,757.7217710018158,27.45190691947937,0.2855861032396183,0.26484672168936385
0.24785881798476303,-0.004559938795864582,0.26326665041944575,0.016405213624238968,4917.452058381566,0.2693306803703308,0.10224667936563492,4799.694944415065,743.2030268492017,0.014423209242522717,5299.6566014007785,780.5885469367163,762.2047231755937,27,785.4174797534943,27.588937044143677,0.2855861032396183,0.26434148207027647
0.2387339972752748,-0.0015168190002441406,0.2631554788788148,0.015156480483710766,4945.740004325322,0.2762225270271301,0.11027999967336655,4833.080235902994,743.2030268492017,0.015554946847259998,5299.6566014007785,784.7085091972351,760.5528962492261,28,813.1232447624207,27.576191425323486,0.2855861032396183,0.2663599730398543
0.24797022097604052,-0.0029884465038776398,0.26543503110310235,0.014310608617961407,4900.206109302107,0.2679395079612732,0.10724665969610214,4859.083365468183,743.2030268492017,0.0099393455311656,5299.6566014007785,776.3359845233643,759.2944427813121,29,840.9785988330841,27.75026798248291,0.2855861032396183,0.26712909786644706
0.2516461125674188,-0.0033756145276129246,0.26232224015699873,0.013875385746359825,4932.196071461923,0.2596490681171417,0.10788998752832413,4852.707237116395,743.2030268492017,0.008286972530186176,5299.6566014007785,773.9998409749439,762.014493064744,30,868.5431468486786,27.45969843864441,0.2855861032396183,0.2673791227310132
0.25591770157646704,0.003012728178873658,0.26648013972858164,0.024349508807063103,4904.123245648978,0.25968268513679504,0.11664000898599625,4877.933145474876,743.2030268492017,0.011445815674960613,5299.6566014007785,768.3279226085117,758.63332848726,31,896.0736196041107,27.427055597305298,0.2855861032396183,0.26944567198180414
0.2428501301813161,-0.001169597264379263,0.2643417870975489,0.01597764529287815,4962.244848444062,0.26438096165657043,0.1111999899148941,4897.955098646741,743.2030268492017,0.010186128318309784,5299.6566014007785,780.5072672706332,761.0123013527733,32,923.5588686466217,27.38467502593994,0.2855861032396183,0.266528090498652
0.2506841424604092,-0.00021142465993762016,0.2607224642565992,0.01478517521172762,4981.951451609236,0.2453037053346634,0.10186668485403061,4898.0081484021,743.2030268492017,0.009860669262707233,5299.6566014007785,775.0280709751673,763.2326321372985,33,951.0910336971283,27.37099862098694,0.2855861032396183,0.268209018370338
0.24712724851950094,-0.0029309168457984924,0.2629990223206793,0.016905441880226135,4919.938505139596,0.24945831298828125,0.11116665601730347,4872.247525807015,743.2030268492017,0.010519997216761112,5299.6566014007785,776.5746277863639,760.6616427409308,34,978.8848068714142,27.689939498901367,0.2855861032396183,0.26970264570122515
0.2509326715104157,-0.002682106103748083,0.26654342138629367,0.014835630543529987,4965.659950857892,0.24887701869010925,0.09707000851631165,4909.50861073737,743.2030268492017,0.011001134291291237,5299.6566014007785,776.0609882901058,757.9051952387946,35,1006.5205755233765,27.525865077972412,0.2855861032396183,0.26998215810440535
0.25446555973471563,-0.003989296965301037,0.2702299670316768,0.016042286530137062,4887.600865294058,0.24156728386878967,0.10304667800664902,4841.499247402998,743.2030268492017,0.007496553007513285,5299.6566014007785,770.3073658790588,753.697063597543,36,1034.0650081634521,27.43715238571167,0.2855861032396183,0.2721411768013031
0.24725840327906984,0.0027197690214961767,0.2440908945953386,0.035089727491140366,5195.291343715493,0.25425857305526733,0.1355566680431366,5016.709018418623,743.2030268492017,0.012015447951853275,5299.6566014007785,778.6190318525859,784.0681279008049,37,1061.7029888629913,27.533503532409668,0.2855861032396183,0.27163431340066624
0.2567794669641901,-0.0012480163713917136,0.25574489085938884,0.018521258607506752,5022.2607505279975,0.24146397411823273,0.12070001661777496,4870.346793386035,743.2030268492017,0.008670363575220108,5299.6566014007785,767.639486720085,770.1007094519478,38,1089.222377538681,27.414161443710327,0.2855861032396183,0.25032042618536204
0.2665649802043735,-0.003542435821145773,0.26618049520596376,0.01886930502951145,4957.643632159249,0.25053170323371887,0.12124665081501007,4979.090402469504,743.2030268492017,0.00803589727729559,5299.6566014007785,757.6779083505359,758.6318277890341,39,1116.9228255748749,27.595605611801147,0.2855861032396183,0.2600500607956714
0.2630357263346179,-0.003756314981728792,0.26752026436795245,0.011830314062535763,4916.677484394967,0.24194209277629852,0.09171000123023987,4828.49406785165,743.2030268492017,0.0079423189163208,5299.6566014007785,760.443586033821,756.2564550164088,40,1144.6236307621002,27.597654342651367,0.2855861032396183,0.26785475150615556
0.2583413706201808,-0.005053807515650988,0.2719296673153511,0.013259364292025566,4893.1420843525475,0.23786404728889465,0.09733333438634872,4901.289135238713,743.2030268492017,0.010111566632986069,5299.6566014007785,768.3352318572996,751.873575484276,41,1172.311599969864,27.57854390144348,0.2855861032396183,0.2708810756489177
0.251909165630453,-0.004403781611472368,0.2708502995181749,0.016322292387485504,4883.4654784587965,0.24120283126831055,0.10793999582529068,4803.269642572196,743.2030268492017,0.010473039001226425,5299.6566014007785,771.6305029702868,752.9538618782589,42,1200.1082944869995,27.684190273284912,0.2855861032396183,0.27074891452319005
0.2605924435926682,-0.004771007690578699,0.27290333163963915,0.018164752051234245,4921.881441736472,0.23394910991191864,0.10824999958276749,4943.765632061921,743.2030268492017,0.012191066518425941,5299.6566014007785,762.4295634303775,751.7752524375917,43,1227.7767815589905,27.56392550468445,0.2855861032396183,0.27222624410599
0.25605448447782786,-0.0031350073404610157,0.2721082635477467,0.018225809559226036,4836.655258731122,0.2238735854625702,0.10832998901605606,4795.773166963262,743.2030268492017,0.008576128631830215,5299.6566014007785,769.0845913201741,752.3748338681631,44,1255.401603937149,27.519065856933594,0.2855861032396183,0.27445572753741115
0.25559129146380216,-0.0038967952132225037,0.27008893402048445,0.015967123210430145,4835.444276489607,0.23025676608085632,0.10839666426181793,4857.093617336033,743.2030268492017,0.009301344864070415,5299.6566014007785,770.989669534002,754.7526148087637,45,1282.9255809783936,27.41865873336792,0.2855861032396183,0.27373617016821367
0.2469678384772222,-0.003424249589443207,0.2687049660008562,0.016957081854343414,4784.069997647639,0.2279398888349533,0.11038999259471893,4746.509095523987,743.2030268492017,0.009055977687239647,5299.6566014007785,778.0751149448665,756.1197212201528,46,1310.5861721038818,27.546069622039795,0.2855861032396183,0.27465913532820385
0.24847685481682144,-0.005576410796493292,0.2763449451029379,0.020444896072149277,4903.754431377999,0.23681402206420898,0.1259966641664505,4831.613093755232,743.2030268492017,0.009498815052211285,5299.6566014007785,775.1934841891698,748.4731208895276,47,1338.325161933899,27.637004137039185,0.2855861032396183,0.2711403931748584
0.2612842542497392,-0.0053120506927371025,0.27677621735387237,0.018355490639805794,4855.372195244511,0.23894603550434113,0.11700998246669769,4757.603465963265,743.2030268492017,0.00785079225897789,5299.6566014007785,763.991062258448,747.846757958957,48,1366.092767238617,27.66346001625061,0.2855861032396183,0.27343332719342395
0.2675872880748338,-0.002680623671039939,0.2724344985886506,0.02083710953593254,4976.163999098533,0.23742656409740448,0.13027334213256836,4868.796787694964,743.2030268492017,0.008422170765697956,5299.6566014007785,758.6536485193798,751.9830473281316,49,1393.756543636322,27.539377450942993,0.2855861032396183,0.27282626178786284
0.25391808440798586,-0.0033000395633280277,0.27706936188494136,0.017423082143068314,4931.490411753888,0.2372974157333374,0.11496999114751816,4772.2381869721985,743.2030268492017,0.006808002945035696,5299.6566014007785,770.7760718375615,747.0898651207515,50,1421.5160076618195,27.654523372650146,0.2855861032396183,0.2707026282616107
0.2594839231644046,-0.004643290303647518,0.2755724024502112,0.020617302507162094,4895.242031503884,0.23406806588172913,0.1244533434510231,4810.072469528002,743.2030268492017,0.007861786521971226,5299.6566014007785,763.3947491337914,749.2010239135197,51,1449.1962428092957,27.558690786361694,0.2855861032396183,0.2704994636766469
0.2624913042240911,-0.003746607806533575,0.27822789837153733,0.022942470386624336,4920.584215137373,0.2565396726131439,0.1346433460712433,4741.859862684697,743.2030268492017,0.006907067261636257,5299.6566014007785,762.5434342414312,744.0560358934403,52,1476.6144728660583,27.311177492141724,0.2855861032396183,0.26792533596685036
0.2630182447793625,-0.005440681707113981,0.28117951680543785,0.020819170400500298,4976.488493014613,0.25155049562454224,0.12901335954666138,4951.231645917729,743.2030268492017,0.0063270339742302895,5299.6566014007785,760.9563153903142,742.888417531967,53,1504.1568143367767,27.43816637992859,0.2855861032396183,0.27106570682450476
0.25762997027150897,0.003988084848970175,0.26610585602306963,0.03048108145594597,4992.936732873534,0.2412562072277069,0.1303499937057495,4922.600891243177,743.2030268492017,0.007702311966568232,5299.6566014007785,769.4477801185335,759.610052518436,54,1531.7763502597809,27.515592336654663,0.2855861032396183,0.2756199926983122
0.26119658311457367,-0.0021684591192752123,0.2716006059992976,0.024710455909371376,5034.670323064161,0.2290261685848236,0.1293800175189972,4982.44796171014,743.2030268492017,0.00865534134209156,5299.6566014007785,765.4854874100004,755.2269959737231,55,1559.5237920284271,27.645987272262573,0.2855861032396183,0.26490053981238587
0.26354555747885877,-0.0034869990777224302,0.27071350861141996,0.01941855251789093,5015.737070179333,0.2328222543001175,0.11588666588068008,4895.773149679783,743.2030268492017,0.006671820767223835,5299.6566014007785,760.6883041124344,755.0238342864172,56,1586.9759843349457,27.347896099090576,0.2855861032396183,0.26833351018210244
0.26761578259561697,-0.004512131679803133,0.2735606286240658,0.020545512437820435,5012.702446032016,0.22500339150428772,0.11807332932949066,4968.157305309688,743.2030268492017,0.006888705305755138,5299.6566014007785,759.5501368194308,751.6688459253313,57,1614.565767288208,27.487176656723022,0.2855861032396183,0.27406855094096416
0.25459695906784996,-0.007107967045158148,0.2766121057407242,0.01867653802037239,4976.553829252101,0.2173277884721756,0.10785666853189468,4890.8114280811205,743.2030268492017,0.0077172135934233665,5299.6566014007785,771.8109383769714,748.1902963556562,58,1642.2531986236572,27.582831621170044,0.2855861032396183,0.2742627667306771
0.2599499652999965,-0.005842875223606825,0.278173974538322,0.016247060149908066,5041.182840709251,0.21399354934692383,0.1025099903345108,4917.883647412371,743.2030268492017,0.007023002952337265,5299.6566014007785,768.6392015483038,747.740863199779,59,1670.2217593193054,27.867281675338745,0.2855861032396183,0.27684186724396403
0.2653896245891791,-0.006705385632812977,0.28369070121593293,0.02313949540257454,4966.731158340497,0.22155678272247314,0.12303999811410904,4902.688822441842,743.2030268492017,0.007084524724632502,5299.6566014007785,759.8454135920659,740.2348550495421,60,1697.8190097808838,27.493571043014526,0.2855861032396183,0.27605024016875707
0.2579421253741704,-0.003578662406653166,0.2808460891627174,0.021847868338227272,4986.296020877555,0.21717174351215363,0.1202133446931839,4989.04568897934,743.2030268492017,0.007596703711897135,5299.6566014007785,768.9898818009239,744.0417823886871,61,1725.2978179454803,27.36928939819336,0.2855861032396183,0.27658829151795616
0.26269649508889287,-0.0032920290250331163,0.27891972589027797,0.026450445875525475,4906.050807283346,0.22064927220344543,0.13262665271759033,4872.592371007909,743.2030268492017,0.006707507185637951,5299.6566014007785,761.4679888054983,745.8175324016298,62,1752.9774038791656,27.577674388885498,0.2855861032396183,0.27574656493387895
0.2611673488136808,-0.003856813535094261,0.27454191463732885,0.02529844269156456,4982.917407029331,0.2194608747959137,0.13145998120307922,4924.142560007454,743.2030268492017,0.005059275310486555,5299.6566014007785,763.272311025892,750.4571897957666,63,1780.6967244148254,27.620917081832886,0.2855861032396183,0.2771156848758072
0.26254723693978743,-0.0019269095500931144,0.2710464179196926,0.02449478767812252,4882.779786157902,0.22856807708740234,0.13131335377693176,4868.70683499006,743.2030268492017,0.004871043376624584,5299.6566014007785,764.1885734742028,753.9906898540769,64,1808.4246101379395,27.623438358306885,0.2855861032396183,0.27399880684238476
0.24080492018382973,-0.006343643181025982,0.2665636469649848,0.03210745006799698,4948.397029253888,0.2343449890613556,0.1277799904346466,4816.575337419522,743.2030268492017,0.0036965240724384785,5299.6566014007785,785.9712801891053,755.163040680068,65,1836.0053234100342,27.47928524017334,0.2855861032396183,0.2763324972188964
0.24834687196639893,-0.003387283533811569,0.2732596050722257,0.022303611040115356,4920.5563614663915,0.2539016604423523,0.13803334534168243,4697.315783177098,743.2030268492017,0.0043783169239759445,5299.6566014007785,774.4607194407326,749.4494216000692,66,1863.8168189525604,27.71641230583191,0.2855861032396183,0.2617095368222753
0.25126121192811657,-0.005012764595448971,0.28059550731318833,0.024145551025867462,4942.104423602098,0.251432329416275,0.13976667821407318,4792.0010324440655,743.2030268492017,0.0046079885214567184,5299.6566014007785,772.4441055810113,742.4447195762908,67,1891.3663096427917,27.4446542263031,0.2855861032396183,0.26440776384732423
0.254735779206845,-0.0016397337894886732,0.28318078496306903,0.03382209688425064,4907.55422480835,0.2413092851638794,0.1491866558790207,4754.379805317732,743.2030268492017,0.004894950892776251,5299.6566014007785,768.9023179175514,740.6106537358421,68,1918.7642724514008,27.29232907295227,0.2855861032396183,0.2714148251322627
0.2655972412998927,-0.004582098685204983,0.2914560411179854,0.027020175009965897,4945.043052924434,0.22159215807914734,0.12990665435791016,4857.956682181136,743.2030268492017,0.005321461241692305,5299.6566014007785,758.9520772128787,732.124975817408,69,1946.5250062942505,27.655761003494263,0.2855861032396183,0.27383182344341067
0.26870492865978085,-0.005497601814568043,0.290699987793552,0.02539527416229248,4914.726594278892,0.21631412208080292,0.1222899928689003,4847.469904557909,743.2030268492017,0.005298498086631298,5299.6566014007785,754.6897518489021,733.6721597078869,70,1974.4068603515625,27.77793598175049,0.2855861032396183,0.27993727714548844
0.2687423311045829,-0.003306939033791423,0.29180397421544635,0.027810070663690567,4970.856358505228,0.20557570457458496,0.12125332653522491,4862.505500069973,743.2030268492017,0.005143855698406696,5299.6566014007785,754.5775619352887,732.0360220331464,71,2002.1724019050598,27.65908718109131,0.2855861032396183,0.28008132416272136
0.2756159905737159,-0.0008242846233770251,0.2895731944057178,0.03128360956907272,4892.805943900321,0.19481924176216125,0.12100668251514435,4801.6851785467525,743.2030268492017,0.004933255724608898,5299.6566014007785,747.6450534939084,733.8614885272979,72,2030.0492174625397,27.768864631652832,0.2855861032396183,0.2812330171428266
0.2819413959762363,-0.0024853399954736233,0.29281256605524736,0.02315979078412056,4923.042517393625,0.17839021980762482,0.10178665816783905,4860.07177933827,743.2030268492017,0.004342606291174889,5299.6566014007785,742.5077012702397,730.04133426748,73,2057.5692608356476,27.407063007354736,0.2855861032396183,0.2873943285134898
0.27298769196684947,-0.002862660912796855,0.2941256542237523,0.033722322434186935,4926.770412914603,0.1768212467432022,0.11653333902359009,4787.064835702558,743.2030268492017,0.005188021343201399,5299.6566014007785,750.298954095023,728.8317806258883,74,2085.2051088809967,27.533695697784424,0.2855861032396183,0.28759696845812105
0.2744022173303941,0.003167274873703718,0.29366276778065714,0.03252646327018738,4944.609559865941,0.1701119840145111,0.11491666734218597,4882.220615165493,743.2030268492017,0.005038804840296507,5299.6566014007785,749.1678544590815,729.2697404486793,75,2112.815239429474,27.50091242790222,0.2855861032396183,0.2897992639427105
0.269625864741796,-7.970677688717842e-05,0.29104412778329647,0.037280432879924774,4918.838372166835,0.16960225999355316,0.11975667625665665,4884.769587323544,743.2030268492017,0.0057106297463178635,5299.6566014007785,755.4195466311318,732.7073347501754,76,2140.3817508220673,27.461623907089233,0.2855861032396183,0.2916007432948259
0.2770246183031713,0.0012622028589248657,0.29012944576060024,0.0318608358502388,4971.8852492092465,0.17008140683174133,0.11304998397827148,4907.299619335589,743.2030268492017,0.00545521080493927,5299.6566014007785,747.0361580746513,733.2995402066367,77,2168.0229353904724,27.53929853439331,0.2855861032396183,0.2890215340325215
0.27235154465104955,-0.0010268541518598795,0.28818531566070177,0.03263720124959946,4883.673908767287,0.16417671740055084,0.10833998769521713,4842.5997179739825,743.2030268492017,0.005209995899349451,5299.6566014007785,750.2159730949403,735.5605993873049,78,2195.481719493866,27.355657815933228,0.2855861032396183,0.2879941022935099
0.27855650191714876,-0.0030893702059984207,0.2916859142093433,0.027501825243234634,4907.268820762373,0.1584777534008026,0.1031700000166893,4906.2679774663875,743.2030268492017,0.004170923959463835,5299.6566014007785,745.6006652947832,731.3341241292956,79,2222.995525121689,27.41109609603882,0.2855861032396183,0.2914634587618895
0.27340187716651504,0.00022342419833876193,0.2900688978072325,0.03881995007395744,4821.283163933804,0.1566849797964096,0.11795665323734283,4705.388061496299,743.2030268492017,0.003938129637390375,5299.6566014007785,751.7013252786908,733.3824363365175,80,2250.7489562034607,27.656184911727905,0.2855861032396183,0.29355523921436116
0.28105613979016064,-0.0034626671113073826,0.2933518189660109,0.0310820285230875,4895.394345651659,0.1557954102754593,0.10746999084949493,4803.436564943172,743.2030268492017,0.003627309575676918,5299.6566014007785,744.556060867582,730.5398067538398,81,2278.221062898636,27.363975524902344,0.2855861032396183,0.2902458323716733
0.27722841149605965,-0.0038985125720500946,0.2964376126551213,0.02415686473250389,4834.0500544824645,0.15265171229839325,0.09538999944925308,4829.212445052556,743.2030268492017,0.0038144499994814396,5299.6566014007785,746.5294316125597,726.4051417583738,82,2306.0695521831512,27.746180295944214,0.2855861032396183,0.2938399953365588
0.28097005410689485,-0.0017897712532430887,0.29395055103625234,0.030783716589212418,4857.430341022645,0.14088310301303864,0.09913332760334015,4838.80601466193,743.2030268492017,0.003849354339763522,5299.6566014007785,743.455909336635,728.9082152028765,83,2333.921173095703,27.731550931930542,0.2855861032396183,0.2979577680844595
0.2857150981510119,-0.0011705266078934073,0.2924074194533769,0.038953736424446106,4813.946981787829,0.14294713735580444,0.10658667236566544,4818.067199425768,743.2030268492017,0.004270878620445728,5299.6566014007785,737.5754953979763,730.007648041044,84,2361.6195380687714,27.59481382369995,0.2855861032396183,0.29734673916031096
0.2778147137935352,0.0058783916756510735,0.296016586335415,0.05132267624139786,4907.598285674875,0.13627099990844727,0.11340999603271484,4901.104381636483,743.2030268492017,0.0039839912205934525,5299.6566014007785,746.201361664227,727.1795507778439,85,2389.4228715896606,27.702349185943604,0.2855861032396183,0.2971241466692752
0.28135820709637327,0.00042566191405057907,0.2942850725613382,0.04051517695188522,4848.834322335139,0.13233430683612823,0.10247333347797394,4864.9197302208595,743.2030268492017,0.003703577443957329,5299.6566014007785,742.056787482534,729.2124672459194,86,2416.981037378311,27.450129508972168,0.2855861032396183,0.29687174523514326
0.28789461921859916,-0.00010767589265014976,0.2886337495990994,0.04247020557522774,4879.176902618627,0.1301545947790146,0.10296668112277985,4873.597511382905,743.2030268492017,0.003659213427454233,5299.6566014007785,737.755768021311,735.6172370285307,87,2444.5649020671844,27.476112842559814,0.2855861032396183,0.29849219112306535
0.28579129110518997,0.0017642140155658126,0.28882165483103306,0.04643384739756584,4846.409061141837,0.13073939085006714,0.1058666855096817,4858.51951320925,743.2030268492017,0.0039032709319144487,5299.6566014007785,738.3920543122974,734.3471387999399,88,2472.3419938087463,27.676459312438965,0.2855861032396183,0.2942639222970098
0.274573199452931,-0.0021546711213886738,0.29494400160898676,0.029361819848418236,4909.946258128009,0.12371579557657242,0.0868300050497055,4934.91095529408,743.2030268492017,0.0036811362951993942,5299.6566014007785,750.2716544987815,728.8712869119644,89,2499.9964561462402,27.55204439163208,0.2855861032396183,0.2993888953983982
0.2850879090394133,0.007886984385550022,0.2905528123636398,0.06592562794685364,4847.66070577264,0.12413046509027481,0.10914000123739243,4793.12346786863,743.2030268492017,0.0036674297880381346,5299.6566014007785,741.4508835167203,734.571132658141,90,2527.6864540576935,27.58715033531189,0.2855861032396183,0.3007824669468567
0.27548012094513774,-0.001063696458004415,0.2905606618456779,0.042203523218631744,4803.029012051216,0.12820085883140564,0.10142000019550323,4760.465945721305,743.2030268492017,0.003578896401450038,5299.6566014007785,749.3575169263568,733.3843538736616,91,2555.3031980991364,27.511281728744507,0.2855861032396183,0.2954761013617188
